s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+7.30000000E-01,+2.00000000E+00,-4.51885226E-03,-1.80514023E-02,+1.86084162E-02,-1.81608788E+00,-7.91605802E-03,-2.79097287E-02,+2.90106348E-02,-1.84716866E+00
+7.40000000E-01,+2.00000000E+00,-4.47511712E-03,-1.78694861E-02,+1.84213248E-02,-1.81618290E+00,-7.65608778E-03,-2.71325747E-02,+2.81920608E-02,-1.84581918E+00
+7.50000000E-01,+2.00000000E+00,-4.42288411E-03,-1.76607153E-02,+1.82061190E-02,-1.81618558E+00,-7.39190800E-03,-2.63383518E-02,+2.73559697E-02,-1.84440942E+00
+7.60000000E-01,+2.00000000E+00,-4.36191732E-03,-1.74239419E-02,+1.79616279E-02,-1.81609538E+00,-7.12360919E-03,-2.55267350E-02,+2.65020756E-02,-1.84293746E+00
+7.70000000E-01,+2.00000000E+00,-4.29199051E-03,-1.71579931E-02,+1.76866591E-02,-1.81591169E+00,-6.85129450E-03,-2.46973944E-02,+2.56300903E-02,-1.84140135E+00
+7.80000000E-01,+2.00000000E+00,-4.21288851E-03,-1.68616711E-02,+1.73799994E-02,-1.81563381E+00,-6.57508059E-03,-2.38499954E-02,+2.47397244E-02,-1.83979906E+00
+7.90000000E-01,+2.00000000E+00,-4.12440880E-03,-1.65337533E-02,+1.70404151E-02,-1.81526092E+00,-6.29509851E-03,-2.29841991E-02,+2.38306876E-02,-1.83812852E+00
+8.00000000E-01,+2.00000000E+00,-4.02636318E-03,-1.61729930E-02,+1.66666525E-02,-1.81479213E+00,-6.01149471E-03,-2.20996637E-02,+2.29026898E-02,-1.83638760E+00
+8.10000000E-01,+2.00000000E+00,-3.91857957E-03,-1.57781197E-02,+1.62574392E-02,-1.81422643E+00,-5.72443207E-03,-2.11960448E-02,+2.19554421E-02,-1.83457412E+00
+8.20000000E-01,+2.00000000E+00,-3.80090395E-03,-1.53478396E-02,+1.58114848E-02,-1.81356271E+00,-5.43409101E-03,-2.02729968E-02,+2.09886575E-02,-1.83268582E+00
+8.30000000E-01,+2.00000000E+00,-3.67320254E-03,-1.48808367E-02,+1.53274824E-02,-1.81279973E+00,-5.14067063E-03,-1.93301741E-02,+2.00020530E-02,-1.83072037E+00
+8.40000000E-01,+2.00000000E+00,-3.53536403E-03,-1.43757741E-02,+1.48041102E-02,-1.81193615E+00,-4.84439001E-03,-1.83672323E-02,+1.89953504E-02,-1.82867537E+00
+8.50000000E-01,+2.00000000E+00,-3.38730209E-03,-1.38312951E-02,+1.42400330E-02,-1.81097048E+00,-4.54548952E-03,-1.73838302E-02,+1.79682783E-02,-1.82654832E+00
+8.60000000E-01,+2.00000000E+00,-3.22895811E-03,-1.32460258E-02,+1.36339051E-02,-1.80990110E+00,-4.24423226E-03,-1.63796317E-02,+1.69205745E-02,-1.82433662E+00
+8.70000000E-01,+2.00000000E+00,-3.06030410E-03,-1.26185765E-02,+1.29843727E-02,-1.80872621E+00,-3.94090563E-03,-1.53543082E-02,+1.58519879E-02,-1.82203754E+00
+8.80000000E-01,+2.00000000E+00,-2.88134592E-03,-1.19475455E-02,+1.22900772E-02,-1.80744384E+00,-3.63582304E-03,-1.43075416E-02,+1.47622816E-02,-1.81964824E+00
+8.90000000E-01,+2.00000000E+00,-2.69212688E-03,-1.12315223E-02,+1.15496597E-02,-1.80605182E+00,-3.32932578E-03,-1.32390275E-02,+1.36512365E-02,-1.81716568E+00
+9.00000000E-01,+2.00000000E+00,-2.49273160E-03,-1.04690924E-02,+1.07617659E-02,-1.80454769E+00,-3.02178513E-03,-1.21484793E-02,+1.25186554E-02,-1.81458662E+00
+9.10000000E-01,+2.00000000E+00,-2.28329054E-03,-9.65884301E-03,+9.92505234E-03,-1.80292873E+00,-2.71360479E-03,-1.10356338E-02,+1.13643682E-02,-1.81190754E+00
+9.20000000E-01,+2.00000000E+00,-2.06398493E-03,-8.79937063E-03,+9.03819436E-03,-1.80119176E+00,-2.40522367E-03,-9.90025753E-03,+1.01882383E-02,-1.80912458E+00
+9.30000000E-01,+2.00000000E+00,-1.83505276E-03,-7.88929054E-03,+8.09989653E-03,-1.79933313E+00,-2.09711934E-03,-8.74215472E-03,+8.99017122E-03,-1.80623339E+00
+9.40000000E-01,+2.00000000E+00,-1.59679583E-03,-6.92724984E-03,+7.10890619E-03,-1.79734842E+00,-1.78981241E-03,-7.56117890E-03,+7.77012580E-03,-1.80322890E+00
+9.50000000E-01,+2.00000000E+00,-1.34958872E-03,-5.91194528E-03,+6.06403221E-03,-1.79523210E+00,-1.48387236E-03,-6.35724809E-03,+6.52812994E-03,-1.80010501E+00
+9.60000000E-01,+2.00000000E+00,-1.09389083E-03,-4.84214923E-03,+4.96417227E-03,-1.79297693E+00,-1.17992607E-03,-5.13036740E-03,+5.26430387E-03,-1.79685390E+00
+9.70000000E-01,+2.00000000E+00,-8.30264241E-04,-3.71675046E-03,+3.80835564E-03,-1.79057253E+00,-8.78671442E-04,-3.88066509E-03,+3.97889746E-03,-1.79346469E+00
+9.80000000E-01,+2.00000000E+00,-5.59404084E-04,-2.53482600E-03,+2.59581890E-03,-1.78800217E+00,-5.80902538E-04,-2.60845737E-03,+2.67235807E-03,-1.78992018E+00
+9.90000000E-01,+2.00000000E+00,-2.82203736E-04,-1.29579672E-03,+1.32617046E-03,-1.78523191E+00,-2.87567406E-04,-1.31439256E-03,+1.34548237E-03,-1.78618600E+00
+1.00000000E+00,+2.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+3.00000000E+00,-6.19269417E-06,-1.86317716E-04,+1.86420602E-04,-1.60402138E+00,-5.90377495E-05,-5.14759257E-04,+5.18133716E-04,-1.68498741E+00
+1.00000000E-02,+3.00000000E+00,-6.19728885E-06,-1.86331051E-04,+1.86434082E-04,-1.60404363E+00,-5.90266612E-05,-5.14675638E-04,+5.18049379E-04,-1.68498454E+00
+2.00000000E-02,+3.00000000E+00,-6.21105974E-06,-1.86370960E-04,+1.86474427E-04,-1.60411033E+00,-5.89934018E-05,-5.14424801E-04,+5.17796386E-04,-1.68497592E+00
+3.00000000E-02,+3.00000000E+00,-6.23396750E-06,-1.86437157E-04,+1.86541352E-04,-1.60422124E+00,-5.89379869E-05,-5.14006794E-04,+5.17374787E-04,-1.68496156E+00
+4.00000000E-02,+3.00000000E+00,-6.26594658E-06,-1.86529165E-04,+1.86634379E-04,-1.60437602E+00,-5.88604426E-05,-5.13421704E-04,+5.16784673E-04,-1.68494146E+00
+5.00000000E-02,+3.00000000E+00,-6.30690537E-06,-1.86646317E-04,+1.86752844E-04,-1.60457415E+00,-5.87608059E-05,-5.12669650E-04,+5.16026164E-04,-1.68491562E+00
+6.00000000E-02,+3.00000000E+00,-6.35672634E-06,-1.86787757E-04,+1.86895891E-04,-1.60481501E+00,-5.86391239E-05,-5.11750786E-04,+5.15099421E-04,-1.68488406E+00
+7.00000000E-02,+3.00000000E+00,-6.41526619E-06,-1.86952442E-04,+1.87062480E-04,-1.60509783E+00,-5.84954545E-05,-5.10665301E-04,+5.14004638E-04,-1.68484678E+00
+8.00000000E-02,+3.00000000E+00,-6.48235611E-06,-1.87139146E-04,+1.87251384E-04,-1.60542171E+00,-5.83298662E-05,-5.09413423E-04,+5.12742049E-04,-1.68480378E+00
+9.00000000E-02,+3.00000000E+00,-6.55780202E-06,-1.87346456E-04,+1.87461194E-04,-1.60578565E+00,-5.81424380E-05,-5.07995413E-04,+5.11311923E-04,-1.68475509E+00
+1.00000000E-01,+3.00000000E+00,-6.64138488E-06,-1.87572780E-04,+1.87690319E-04,-1.60618852E+00,-5.79332598E-05,-5.06411572E-04,+5.09714570E-04,-1.68470071E+00
+1.10000000E-01,+3.00000000E+00,-6.73286102E-06,-1.87816349E-04,+1.87936991E-04,-1.60662909E+00,-5.77024322E-05,-5.04662239E-04,+5.07950338E-04,-1.68464065E+00
+1.20000000E-01,+3.00000000E+00,-6.83196256E-06,-1.88075218E-04,+1.88199265E-04,-1.60710605E+00,-5.74500665E-05,-5.02747793E-04,+5.06019618E-04,-1.68457494E+00
+1.30000000E-01,+3.00000000E+00,-6.93839781E-06,-1.88347269E-04,+1.88475025E-04,-1.60761800E+00,-5.71762850E-05,-5.00668655E-04,+5.03922841E-04,-1.68450358E+00
+1.40000000E-01,+3.00000000E+00,-7.05185173E-06,-1.88630217E-04,+1.88761986E-04,-1.60816345E+00,-5.68812210E-05,-4.98425287E-04,+5.01660483E-04,-1.68442659E+00
+1.50000000E-01,+3.00000000E+00,-7.17198645E-06,-1.88921616E-04,+1.89057701E-04,-1.60874087E+00,-5.65650189E-05,-4.96018197E-04,+4.99233065E-04,-1.68434400E+00
+1.60000000E-01,+3.00000000E+00,-7.29844182E-06,-1.89218856E-04,+1.89359560E-04,-1.60934865E+00,-5.62278341E-05,-4.93447938E-04,+4.96641155E-04,-1.68425582E+00
+1.70000000E-01,+3.00000000E+00,-7.43083599E-06,-1.89519176E-04,+1.89664798E-04,-1.60998514E+00,-5.58698334E-05,-4.90715110E-04,+4.93885369E-04,-1.68416207E+00
+1.80000000E-01,+3.00000000E+00,-7.56876604E-06,-1.89819664E-04,+1.89970501E-04,-1.61064867E+00,-5.54911949E-05,-4.87820364E-04,+4.90966373E-04,-1.68406279E+00
+1.90000000E-01,+3.00000000E+00,-7.71180867E-06,-1.90117263E-04,+1.90273608E-04,-1.61133753E+00,-5.50921081E-05,-4.84764400E-04,+4.87884888E-04,-1.68395799E+00
+2.00000000E-01,+3.00000000E+00,-7.85952089E-06,-1.90408780E-04,+1.90570920E-04,-1.61205000E+00,-5.46727741E-05,-4.81547973E-04,+4.84641685E-04,-1.68384770E+00
+2.10000000E-01,+3.00000000E+00,-8.01144077E-06,-1.90690886E-04,+1.90859103E-04,-1.61278434E+00,-5.42334058E-05,-4.78171896E-04,+4.81237597E-04,-1.68373194E+00
+2.20000000E-01,+3.00000000E+00,-8.16708826E-06,-1.90960130E-04,+1.91134698E-04,-1.61353883E+00,-5.37742278E-05,-4.74637037E-04,+4.77673512E-04,-1.68361075E+00
+2.30000000E-01,+3.00000000E+00,-8.32596601E-06,-1.91212940E-04,+1.91394122E-04,-1.61431174E+00,-5.32954766E-05,-4.70944326E-04,+4.73950384E-04,-1.68348416E+00
+2.40000000E-01,+3.00000000E+00,-8.48756024E-06,-1.91445632E-04,+1.91633683E-04,-1.61510136E+00,-5.27974011E-05,-4.67094758E-04,+4.70069228E-04,-1.68335219E+00
+2.50000000E-01,+3.00000000E+00,-8.65134169E-06,-1.91654417E-04,+1.91849580E-04,-1.61590602E+00,-5.22802620E-05,-4.63089393E-04,+4.66031127E-04,-1.68321488E+00
+2.60000000E-01,+3.00000000E+00,-8.81676655E-06,-1.91835411E-04,+1.92037914E-04,-1.61672406E+00,-5.17443328E-05,-4.58929360E-04,+4.61837237E-04,-1.68307226E+00
+2.70000000E-01,+3.00000000E+00,-8.98327747E-06,-1.91984641E-04,+1.92194697E-04,-1.61755387E+00,-5.11898992E-05,-4.54615861E-04,+4.57488784E-04,-1.68292437E+00
+2.80000000E-01,+3.00000000E+00,-9.15030461E-06,-1.92098052E-04,+1.92315859E-04,-1.61839386E+00,-5.06172599E-05,-4.50150175E-04,+4.52987071E-04,-1.68277125E+00
+2.90000000E-01,+3.00000000E+00,-9.31726675E-06,-1.92171522E-04,+1.92397259E-04,-1.61924251E+00,-5.00267261E-05,-4.45533657E-04,+4.48333483E-04,-1.68261293E+00
+3.00000000E-01,+3.00000000E+00,-9.48357237E-06,-1.92200863E-04,+1.92434690E-04,-1.62009833E+00,-4.94186223E-05,-4.40767746E-04,+4.43529487E-04,-1.68244945E+00
+3.10000000E-01,+3.00000000E+00,-9.64862087E-06,-1.92181837E-04,+1.92423893E-04,-1.62095989E+00,-4.87932860E-05,-4.35853969E-04,+4.38576637E-04,-1.68228085E+00
+3.20000000E-01,+3.00000000E+00,-9.81180375E-06,-1.92110165E-04,+1.92360565E-04,-1.62182583E+00,-4.81510684E-05,-4.30793939E-04,+4.33476577E-04,-1.68210717E+00
+3.30000000E-01,+3.00000000E+00,-9.97250588E-06,-1.91981535E-04,+1.92240372E-04,-1.62269481E+00,-4.74923338E-05,-4.25589366E-04,+4.28231048E-04,-1.68192847E+00
+3.40000000E-01,+3.00000000E+00,-1.01301068E-05,-1.91791613E-04,+1.92058954E-04,-1.62356559E+00,-4.68174605E-05,-4.20242057E-04,+4.22841887E-04,-1.68174477E+00
+3.50000000E-01,+3.00000000E+00,-1.02839821E-05,-1.91536058E-04,+1.91811944E-04,-1.62443697E+00,-4.61268407E-05,-4.14753920E-04,+4.17311035E-04,-1.68155613E+00
+3.60000000E-01,+3.00000000E+00,-1.04335047E-05,-1.91210528E-04,+1.91494971E-04,-1.62530780E+00,-4.54208806E-05,-4.09126971E-04,+4.11640541E-04,-1.68136259E+00
+3.70000000E-01,+3.00000000E+00,-1.05780464E-05,-1.90810697E-04,+1.91103681E-04,-1.62617703E+00,-4.47000009E-05,-4.03363336E-04,+4.05832566E-04,-1.68116420E+00
+3.80000000E-01,+3.00000000E+00,-1.07169793E-05,-1.90332263E-04,+1.90633743E-04,-1.62704362E+00,-4.39646364E-05,-3.97465258E-04,+3.99889385E-04,-1.68096102E+00
+3.90000000E-01,+3.00000000E+00,-1.08496772E-05,-1.89770965E-04,+1.90080864E-04,-1.62790664E+00,-4.32152371E-05,-3.91435097E-04,+3.93813397E-04,-1.68075308E+00
+4.00000000E-01,+3.00000000E+00,-1.09755174E-05,-1.89122593E-04,+1.89440801E-04,-1.62876518E+00,-4.24522675E-05,-3.85275342E-04,+3.87607126E-04,-1.68054044E+00
+4.10000000E-01,+3.00000000E+00,-1.10938821E-05,-1.88383000E-04,+1.88709377E-04,-1.62961843E+00,-4.16762074E-05,-3.78988612E-04,+3.81273228E-04,-1.68032316E+00
+4.20000000E-01,+3.00000000E+00,-1.12041602E-05,-1.87548123E-04,+1.87882495E-04,-1.63046560E+00,-4.08875518E-05,-3.72577660E-04,+3.74814494E-04,-1.68010129E+00
+4.30000000E-01,+3.00000000E+00,-1.13057488E-05,-1.86613990E-04,+1.86956148E-04,-1.63130598E+00,-4.00868113E-05,-3.66045382E-04,+3.68233858E-04,-1.67987488E+00
+4.40000000E-01,+3.00000000E+00,-1.13980550E-05,-1.85576737E-04,+1.85926440E-04,-1.63213890E+00,-3.92745122E-05,-3.59394820E-04,+3.61534403E-04,-1.67964398E+00
+4.50000000E-01,+3.00000000E+00,-1.14804978E-05,-1.84432625E-04,+1.84789596E-04,-1.63296377E+00,-3.84511968E-05,-3.52629170E-04,+3.54719363E-04,-1.67940867E+00
+4.60000000E-01,+3.00000000E+00,-1.15525099E-05,-1.83178054E-04,+1.83541984E-04,-1.63378002E+00,-3.76174234E-05,-3.45751785E-04,+3.47792133E-04,-1.67916899E+00
+4.70000000E-01,+3.00000000E+00,-1.16135392E-05,-1.81809579E-04,+1.82180124E-04,-1.63458715E+00,-3.67737668E-05,-3.38766184E-04,+3.40756272E-04,-1.67892500E+00
+4.80000000E-01,+3.00000000E+00,-1.16630514E-05,-1.80323929E-04,+1.80700709E-04,-1.63538470E+00,-3.59208184E-05,-3.31676056E-04,+3.33615514E-04,-1.67867677E+00
+4.90000000E-01,+3.00000000E+00,-1.17005311E-05,-1.78718019E-04,+1.79100622E-04,-1.63617226E+00,-3.50591864E-05,-3.24485268E-04,+3.26373767E-04,-1.67842435E+00
+5.00000000E-01,+3.00000000E+00,-1.17254846E-05,-1.76988972E-04,+1.77376953E-04,-1.63694946E+00,-3.41894960E-05,-3.17197872E-04,+3.19035126E-04,-1.67816782E+00
+5.10000000E-01,+3.00000000E+00,-1.17374415E-05,-1.75134136E-04,+1.75527015E-04,-1.63771598E+00,-3.33123897E-05,-3.09818110E-04,+3.11603878E-04,-1.67790723E+00
+5.20000000E-01,+3.00000000E+00,-1.17359567E-05,-1.73151099E-04,+1.73548368E-04,-1.63847152E+00,-3.24285275E-05,-3.02350423E-04,+3.04084508E-04,-1.67764265E+00
+5.30000000E-01,+3.00000000E+00,-1.17206130E-05,-1.71037714E-04,+1.71438830E-04,-1.63921585E+00,-3.15385870E-05,-2.94799456E-04,+2.96481706E-04,-1.67737414E+00
+5.40000000E-01,+3.00000000E+00,-1.16910226E-05,-1.68792111E-04,+1.69196503E-04,-1.63994874E+00,-3.06432638E-05,-2.87170068E-04,+2.88800377E-04,-1.67710178E+00
+5.50000000E-01,+3.00000000E+00,-1.16468301E-05,-1.66412722E-04,+1.66819791E-04,-1.64067001E+00,-2.97432719E-05,-2.79467337E-04,+2.81045645E-04,-1.67682563E+00
+5.60000000E-01,+3.00000000E+00,-1.15877140E-05,-1.63898301E-04,+1.64307420E-04,-1.64137951E+00,-2.88393433E-05,-2.71696569E-04,+2.73222864E-04,-1.67654577E+00
+5.70000000E-01,+3.00000000E+00,-1.15133896E-05,-1.61247941E-04,+1.61658456E-04,-1.64207713E+00,-2.79322289E-05,-2.63863308E-04,+2.65337624E-04,-1.67626225E+00
+5.80000000E-01,+3.00000000E+00,-1.14236110E-05,-1.58461099E-04,+1.58872335E-04,-1.64276278E+00,-2.70226983E-05,-2.55973340E-04,+2.57395759E-04,-1.67597516E+00
+5.90000000E-01,+3.00000000E+00,-1.13181738E-05,-1.55537617E-04,+1.55948874E-04,-1.64343637E+00,-2.61115404E-05,-2.48032703E-04,+2.49403357E-04,-1.67568457E+00
+6.00000000E-01,+3.00000000E+00,-1.11969172E-05,-1.52477741E-04,+1.52888301E-04,-1.64409788E+00,-2.51995633E-05,-2.40047699E-04,+2.41366766E-04,-1.67539055E+00
+6.10000000E-01,+3.00000000E+00,-1.10597268E-05,-1.49282150E-04,+1.49691275E-04,-1.64474729E+00,-2.42875947E-05,-2.32024897E-04,+2.33292606E-04,-1.67509317E+00
+6.20000000E-01,+3.00000000E+00,-1.09065369E-05,-1.45951973E-04,+1.46358912E-04,-1.64538459E+00,-2.33764820E-05,-2.23971146E-04,+2.25187775E-04,-1.67479252E+00
+6.30000000E-01,+3.00000000E+00,-1.07373334E-05,-1.42488817E-04,+1.42892804E-04,-1.64600980E+00,-2.24670927E-05,-2.15893584E-04,+2.17059461E-04,-1.67448867E+00
+6.40000000E-01,+3.00000000E+00,-1.05521560E-05,-1.38894790E-04,+1.39295049E-04,-1.64662296E+00,-2.15603148E-05,-2.07799644E-04,+2.08915149E-04,-1.67418170E+00
+6.50000000E-01,+3.00000000E+00,-1.03511013E-05,-1.35172523E-04,+1.35568272E-04,-1.64722413E+00,-2.06570567E-05,-1.99697069E-04,+2.00762630E-04,-1.67387169E+00
+6.60000000E-01,+3.00000000E+00,-1.01343255E-05,-1.31325203E-04,+1.31715654E-04,-1.64781338E+00,-1.97582473E-05,-1.91593918E-04,+1.92610015E-04,-1.67355871E+00
+6.70000000E-01,+3.00000000E+00,-9.90204663E-06,-1.27356591E-04,+1.27740956E-04,-1.64839078E+00,-1.88648371E-05,-1.83498577E-04,+1.84465741E-04,-1.67324286E+00
+6.80000000E-01,+3.00000000E+00,-9.65454823E-06,-1.23271052E-04,+1.23648545E-04,-1.64895645E+00,-1.79777974E-05,-1.75419768E-04,+1.76338584E-04,-1.67292421E+00
+6.90000000E-01,+3.00000000E+00,-9.39218161E-06,-1.19073585E-04,+1.19443425E-04,-1.64951048E+00,-1.70981214E-05,-1.67366565E-04,+1.68237668E-04,-1.67260286E+00
+7.00000000E-01,+3.00000000E+00,-9.11536902E-06,-1.14769844E-04,+1.15131260E-04,-1.65005299E+00,-1.62268239E-05,-1.59348397E-04,+1.60172474E-04,-1.67227887E+00
+7.10000000E-01,+3.00000000E+00,-8.82460662E-06,-1.10366173E-04,+1.10718408E-04,-1.65058411E+00,-1.53649420E-05,-1.51375066E-04,+1.52152857E-04,-1.67195234E+00
+7.20000000E-01,+3.00000000E+00,-8.52046750E-06,-1.05869632E-04,+1.06211945E-04,-1.65110399E+00,-1.45135349E-05,-1.43456752E-04,+1.44189051E-04,-1.67162337E+00
+7.30000000E-01,+3.00000000E+00,-8.20360475E-06,-1.01288025E-04,+1.01619699E-04,-1.65161276E+00,-1.36736846E-05,-1.35604032E-04,+1.36291684E-04,-1.67129202E+00
+7.40000000E-01,+3.00000000E+00,-7.87475469E-06,-9.66299338E-05,+9.69502752E-05,-1.65211058E+00,-1.28464962E-05,-1.27827884E-04,+1.28471788E-04,-1.67095841E+00
+7.50000000E-01,+3.00000000E+00,-7.53473999E-06,-9.19047458E-05,+9.22130935E-05,-1.65259761E+00,-1.20330978E-05,-1.20139705E-04,+1.20740814E-04,-1.67062261E+00
+7.60000000E-01,+3.00000000E+00,-7.18447298E-06,-8.71226872E-05,+8.74184150E-05,-1.65307402E+00,-1.12346412E-05,-1.12551321E-04,+1.13110641E-04,-1.67028472E+00
+7.70000000E-01,+3.00000000E+00,-6.82495895E-06,-8.22948543E-05,+8.25773765E-05,-1.65353997E+00,-1.04523020E-05,-1.05075000E-04,+1.05593590E-04,-1.66994483E+00
+7.80000000E-01,+3.00000000E+00,-6.45729957E-06,-7.74332464E-05,+7.77020229E-05,-1.65399564E+00,-9.68728006E-06,-9.77234623E-05,+9.82024363E-05,-1.66960305E+00
+7.90000000E-01,+3.00000000E+00,-6.08269629E-06,-7.25507990E-05,+7.28053407E-05,-1.65444122E+00,-8.94079978E-06,-9.05098997E-05,+9.09504252E-05,-1.66925945E+00
+8.00000000E-01,+3.00000000E+00,-5.70245388E-06,-6.76614184E-05,+6.79012924E-05,-1.65487688E+00,-8.21411047E-06,-8.34479832E-05,+8.38512821E-05,-1.66891415E+00
+8.10000000E-01,+3.00000000E+00,-5.31798399E-06,-6.27800157E-05,+6.30048516E-05,-1.65530282E+00,-7.50848671E-06,-7.65518795E-05,+7.69192280E-05,-1.66856723E+00
+8.20000000E-01,+3.00000000E+00,-4.93080881E-06,-5.79225430E-05,+5.81320382E-05,-1.65571921E+00,-6.82522879E-06,-6.98362645E-05,+7.01689931E-05,-1.66821881E+00
+8.30000000E-01,+3.00000000E+00,-4.54256479E-06,-5.31060289E-05,+5.32999550E-05,-1.65612627E+00,-6.16566308E-06,-6.33163378E-05,+6.36158316E-05,-1.66786897E+00
+8.40000000E-01,+3.00000000E+00,-4.15500642E-06,-4.83486157E-05,+4.85268247E-05,-1.65652417E+00,-5.53114247E-06,-5.70078372E-05,+5.72755361E-05,-1.66751783E+00
+8.50000000E-01,+3.00000000E+00,-3.77001010E-06,-4.36695968E-05,+4.38320278E-05,-1.65691313E+00,-4.92304685E-06,-5.09270538E-05,+5.11644525E-05,-1.66716548E+00
+8.60000000E-01,+3.00000000E+00,-3.38957810E-06,-3.90894551E-05,+3.92361407E-05,-1.65729333E+00,-4.34278356E-06,-4.50908473E-05,+4.52994954E-05,-1.66681204E+00
+8.70000000E-01,+3.00000000E+00,-3.01584259E-06,-3.46299020E-05,+3.47609755E-05,-1.65766497E+00,-3.79178791E-06,-3.95166619E-05,+3.96981639E-05,-1.66645761E+00
+8.80000000E-01,+3.00000000E+00,-2.65106976E-06,-3.03139173E-05,+3.04296196E-05,-1.65802827E+00,-3.27152374E-06,-3.42225416E-05,+3.43785576E-05,-1.66610229E+00
+8.90000000E-01,+3.00000000E+00,-2.29766406E-06,-2.61657895E-05,+2.62664767E-05,-1.65838342E+00,-2.78348396E-06,-2.92271474E-05,+2.93593925E-05,-1.66574621E+00
+9.00000000E-01,+3.00000000E+00,-1.95817247E-06,-2.22111574E-05,+2.22973082E-05,-1.65873063E+00,-2.32919118E-06,-2.45497734E-05,+2.46600184E-05,-1.66538946E+00
+9.10000000E-01,+3.00000000E+00,-1.63528896E-06,-1.84770524E-05,+1.85492759E-05,-1.65907010E+00,-1.91019836E-06,-2.02103642E-05,+2.03004354E-05,-1.66503216E+00
+9.20000000E-01,+3.00000000E+00,-1.33185901E-06,-1.49919410E-05,+1.50509848E-05,-1.65940205E+00,-1.52808950E-06,-1.62295320E-05,+1.63013118E-05,-1.66467444E+00
+9.30000000E-01,+3.00000000E+00,-1.05088423E-06,-1.17857691E-05,+1.18325277E-05,-1.65972666E+00,-1.18448035E-06,-1.26285747E-05,+1.26840015E-05,-1.66431640E+00
+9.40000000E-01,+3.00000000E+00,-7.95527172E-07,-8.89000626E-06,+8.92552938E-06,-1.66004417E+00,-8.81019266E-07,-9.42949419E-06,+9.47056259E-06,-1.66395816E+00
+9.50000000E-01,+3.00000000E+00,-5.69116177E-07,-6.33769159E-06,+6.36319322E-06,-1.66035477E+00,-6.19387988E-07,-6.65501460E-06,+6.68377594E-06,-1.66359985E+00
+9.60000000E-01,+3.00000000E+00,-3.75150455E-07,-4.16348002E-06,+4.18034732E-06,-1.66065868E+00,-4.01302593E-07,-4.32860179E-06,+4.34716428E-06,-1.66324159E+00
+9.70000000E-01,+3.00000000E+00,-2.17305261E-07,-2.40368970E-06,+2.41349244E-06,-1.66095611E+00,-2.28514461E-07,-2.47448275E-06,+2.48501181E-06,-1.66288351E+00
+9.80000000E-01,+3.00000000E+00,-9.94372568E-08,-1.09635042E-06,+1.10085058E-06,-1.66124727E+00,-1.02811342E-07,-1.11766561E-06,+1.12238433E-06,-1.66252575E+00
+9.90000000E-01,+3.00000000E+00,-2.55900589E-08,-2.81253007E-07,+2.82414775E-07,-1.66153240E+00,-2.60185023E-08,-2.83960344E-07,+2.85149854E-07,-1.66216843E+00
+1.00000000E+00,+3.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+4.00000000E+00,-4.02895622E-08,-1.65480587E-06,+1.65529626E-06,-1.59513852E+00,-2.71952378E-07,-3.47043239E-06,+3.48107154E-06,-1.64899919E+00
+1.00000000E-02,+4.00000000E+00,-4.03043204E-08,-1.65465436E-06,+1.65514516E-06,-1.59514966E+00,-2.71875247E-07,-3.46956173E-06,+3.48019751E-06,-1.64899664E+00
+2.00000000E-02,+4.00000000E+00,-4.03485140E-08,-1.65419921E-06,+1.65469122E-06,-1.59518306E+00,-2.71643936E-07,-3.46695038E-06,+3.47757608E-06,-1.64898899E+00
+3.00000000E-02,+4.00000000E+00,-4.04219002E-08,-1.65343855E-06,+1.65393258E-06,-1.59523863E+00,-2.71258691E-07,-3.46260029E-06,+3.47320919E-06,-1.64897625E+00
+4.00000000E-02,+4.00000000E+00,-4.05240751E-08,-1.65236925E-06,+1.65286609E-06,-1.59531624E+00,-2.70719922E-07,-3.45651469E-06,+3.46710010E-06,-1.64895841E+00
+5.00000000E-02,+4.00000000E+00,-4.06544752E-08,-1.65098696E-06,+1.65148743E-06,-1.59541570E+00,-2.70028202E-07,-3.44869812E-06,+3.45925338E-06,-1.64893550E+00
+6.00000000E-02,+4.00000000E+00,-4.08123793E-08,-1.64928614E-06,+1.64979103E-06,-1.59553676E+00,-2.69184270E-07,-3.43915642E-06,+3.44967492E-06,-1.64890751E+00
+7.00000000E-02,+4.00000000E+00,-4.09969106E-08,-1.64726006E-06,+1.64777015E-06,-1.59567913E+00,-2.68189024E-07,-3.42789672E-06,+3.43837189E-06,-1.64887447E+00
+8.00000000E-02,+4.00000000E+00,-4.12070398E-08,-1.64490084E-06,+1.64541690E-06,-1.59584247E+00,-2.67043527E-07,-3.41492747E-06,+3.42535281E-06,-1.64883640E+00
