s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+1.44500000E+00,+0.00000000E+00,-4.27967750E-01,-0.00000000E+00,+4.27967750E-01,-3.14159265E+00,-2.16547146E+00,-0.00000000E+00,+2.16547146E+00,-3.14159265E+00
+1.44600000E+00,+0.00000000E+00,-4.27425706E-01,-0.00000000E+00,+4.27425706E-01,-3.14159265E+00,-2.16302752E+00,-0.00000000E+00,+2.16302752E+00,-3.14159265E+00
+1.44700000E+00,+0.00000000E+00,-4.26884416E-01,-0.00000000E+00,+4.26884416E-01,-3.14159265E+00,-2.16059536E+00,-0.00000000E+00,+2.16059536E+00,-3.14159265E+00
+1.44800000E+00,+0.00000000E+00,-4.26343877E-01,-0.00000000E+00,+4.26343877E-01,-3.14159265E+00,-2.15817487E+00,-0.00000000E+00,+2.15817487E+00,-3.14159265E+00
+1.44900000E+00,+0.00000000E+00,-4.25804088E-01,-0.00000000E+00,+4.25804088E-01,-3.14159265E+00,-2.15576597E+00,-0.00000000E+00,+2.15576597E+00,-3.14159265E+00
+1.45000000E+00,+0.00000000E+00,-4.25265046E-01,-0.00000000E+00,+4.25265046E-01,-3.14159265E+00,-2.15336857E+00,-0.00000000E+00,+2.15336857E+00,-3.14159265E+00
+1.45100000E+00,+0.00000000E+00,-4.24726748E-01,-0.00000000E+00,+4.24726748E-01,-3.14159265E+00,-2.15098259E+00,-0.00000000E+00,+2.15098259E+00,-3.14159265E+00
+1.45200000E+00,+0.00000000E+00,-4.24189191E-01,-0.00000000E+00,+4.24189191E-01,-3.14159265E+00,-2.14860794E+00,-0.00000000E+00,+2.14860794E+00,-3.14159265E+00
+1.45300000E+00,+0.00000000E+00,-4.23652374E-01,-0.00000000E+00,+4.23652374E-01,-3.14159265E+00,-2.14624453E+00,-0.00000000E+00,+2.14624453E+00,-3.14159265E+00
+1.45400000E+00,+0.00000000E+00,-4.23116293E-01,-0.00000000E+00,+4.23116293E-01,-3.14159265E+00,-2.14389228E+00,-0.00000000E+00,+2.14389228E+00,-3.14159265E+00
+1.45500000E+00,+0.00000000E+00,-4.22580946E-01,-0.00000000E+00,+4.22580946E-01,-3.14159265E+00,-2.14155111E+00,-0.00000000E+00,+2.14155111E+00,-3.14159265E+00
+1.45600000E+00,+0.00000000E+00,-4.22046330E-01,-0.00000000E+00,+4.22046330E-01,-3.14159265E+00,-2.13922093E+00,-0.00000000E+00,+2.13922093E+00,-3.14159265E+00
+1.45700000E+00,+0.00000000E+00,-4.21512444E-01,-0.00000000E+00,+4.21512444E-01,-3.14159265E+00,-2.13690167E+00,-0.00000000E+00,+2.13690167E+00,-3.14159265E+00
+1.45800000E+00,+0.00000000E+00,-4.20979284E-01,-0.00000000E+00,+4.20979284E-01,-3.14159265E+00,-2.13459324E+00,-0.00000000E+00,+2.13459324E+00,-3.14159265E+00
+1.45900000E+00,+0.00000000E+00,-4.20446848E-01,-0.00000000E+00,+4.20446848E-01,-3.14159265E+00,-2.13229556E+00,-0.00000000E+00,+2.13229556E+00,-3.14159265E+00
+1.46000000E+00,+0.00000000E+00,-4.19915134E-01,-0.00000000E+00,+4.19915134E-01,-3.14159265E+00,-2.13000856E+00,-0.00000000E+00,+2.13000856E+00,-3.14159265E+00
+1.46100000E+00,+0.00000000E+00,-4.19384140E-01,-0.00000000E+00,+4.19384140E-01,-3.14159265E+00,-2.12773215E+00,-0.00000000E+00,+2.12773215E+00,-3.14159265E+00
+1.46200000E+00,+0.00000000E+00,-4.18853862E-01,-0.00000000E+00,+4.18853862E-01,-3.14159265E+00,-2.12546626E+00,-0.00000000E+00,+2.12546626E+00,-3.14159265E+00
+1.46300000E+00,+0.00000000E+00,-4.18324299E-01,-0.00000000E+00,+4.18324299E-01,-3.14159265E+00,-2.12321081E+00,-0.00000000E+00,+2.12321081E+00,-3.14159265E+00
+1.46400000E+00,+0.00000000E+00,-4.17795448E-01,-0.00000000E+00,+4.17795448E-01,-3.14159265E+00,-2.12096573E+00,-0.00000000E+00,+2.12096573E+00,-3.14159265E+00
+1.46500000E+00,+0.00000000E+00,-4.17267306E-01,-0.00000000E+00,+4.17267306E-01,-3.14159265E+00,-2.11873093E+00,-0.00000000E+00,+2.11873093E+00,-3.14159265E+00
+1.46600000E+00,+0.00000000E+00,-4.16739872E-01,-0.00000000E+00,+4.16739872E-01,-3.14159265E+00,-2.11650636E+00,-0.00000000E+00,+2.11650636E+00,-3.14159265E+00
+1.46700000E+00,+0.00000000E+00,-4.16213143E-01,-0.00000000E+00,+4.16213143E-01,-3.14159265E+00,-2.11429192E+00,-0.00000000E+00,+2.11429192E+00,-3.14159265E+00
+1.46800000E+00,+0.00000000E+00,-4.15687117E-01,-0.00000000E+00,+4.15687117E-01,-3.14159265E+00,-2.11208755E+00,-0.00000000E+00,+2.11208755E+00,-3.14159265E+00
+1.46900000E+00,+0.00000000E+00,-4.15161792E-01,-0.00000000E+00,+4.15161792E-01,-3.14159265E+00,-2.10989318E+00,-0.00000000E+00,+2.10989318E+00,-3.14159265E+00
+1.47000000E+00,+0.00000000E+00,-4.14637164E-01,-0.00000000E+00,+4.14637164E-01,-3.14159265E+00,-2.10770873E+00,-0.00000000E+00,+2.10770873E+00,-3.14159265E+00
+1.47100000E+00,+0.00000000E+00,-4.14113232E-01,-0.00000000E+00,+4.14113232E-01,-3.14159265E+00,-2.10553414E+00,-0.00000000E+00,+2.10553414E+00,-3.14159265E+00
+1.47200000E+00,+0.00000000E+00,-4.13589994E-01,-0.00000000E+00,+4.13589994E-01,-3.14159265E+00,-2.10336933E+00,-0.00000000E+00,+2.10336933E+00,-3.14159265E+00
+1.47300000E+00,+0.00000000E+00,-4.13067447E-01,-0.00000000E+00,+4.13067447E-01,-3.14159265E+00,-2.10121424E+00,-0.00000000E+00,+2.10121424E+00,-3.14159265E+00
+1.47400000E+00,+0.00000000E+00,-4.12545589E-01,-0.00000000E+00,+4.12545589E-01,-3.14159265E+00,-2.09906879E+00,-0.00000000E+00,+2.09906879E+00,-3.14159265E+00
+1.47500000E+00,+0.00000000E+00,-4.12024418E-01,-0.00000000E+00,+4.12024418E-01,-3.14159265E+00,-2.09693292E+00,-0.00000000E+00,+2.09693292E+00,-3.14159265E+00
+1.47600000E+00,+0.00000000E+00,-4.11503931E-01,-0.00000000E+00,+4.11503931E-01,-3.14159265E+00,-2.09480655E+00,-0.00000000E+00,+2.09480655E+00,-3.14159265E+00
+1.47700000E+00,+0.00000000E+00,-4.10984127E-01,-0.00000000E+00,+4.10984127E-01,-3.14159265E+00,-2.09268963E+00,-0.00000000E+00,+2.09268963E+00,-3.14159265E+00
+1.47800000E+00,+0.00000000E+00,-4.10465003E-01,-0.00000000E+00,+4.10465003E-01,-3.14159265E+00,-2.09058209E+00,-0.00000000E+00,+2.09058209E+00,-3.14159265E+00
+1.47900000E+00,+0.00000000E+00,-4.09946557E-01,-0.00000000E+00,+4.09946557E-01,-3.14159265E+00,-2.08848386E+00,-0.00000000E+00,+2.08848386E+00,-3.14159265E+00
+1.48000000E+00,+0.00000000E+00,-4.09428787E-01,-0.00000000E+00,+4.09428787E-01,-3.14159265E+00,-2.08639487E+00,-0.00000000E+00,+2.08639487E+00,-3.14159265E+00
+1.48100000E+00,+0.00000000E+00,-4.08911690E-01,-0.00000000E+00,+4.08911690E-01,-3.14159265E+00,-2.08431507E+00,-0.00000000E+00,+2.08431507E+00,-3.14159265E+00
+1.48200000E+00,+0.00000000E+00,-4.08395265E-01,-0.00000000E+00,+4.08395265E-01,-3.14159265E+00,-2.08224438E+00,-0.00000000E+00,+2.08224438E+00,-3.14159265E+00
+1.48300000E+00,+0.00000000E+00,-4.07879509E-01,-0.00000000E+00,+4.07879509E-01,-3.14159265E+00,-2.08018275E+00,-0.00000000E+00,+2.08018275E+00,-3.14159265E+00
+1.48400000E+00,+0.00000000E+00,-4.07364420E-01,-0.00000000E+00,+4.07364420E-01,-3.14159265E+00,-2.07813011E+00,-0.00000000E+00,+2.07813011E+00,-3.14159265E+00
+1.48500000E+00,+0.00000000E+00,-4.06849997E-01,-0.00000000E+00,+4.06849997E-01,-3.14159265E+00,-2.07608639E+00,-0.00000000E+00,+2.07608639E+00,-3.14159265E+00
+1.48600000E+00,+0.00000000E+00,-4.06336236E-01,-0.00000000E+00,+4.06336236E-01,-3.14159265E+00,-2.07405155E+00,-0.00000000E+00,+2.07405155E+00,-3.14159265E+00
+1.48700000E+00,+0.00000000E+00,-4.05823136E-01,-0.00000000E+00,+4.05823136E-01,-3.14159265E+00,-2.07202552E+00,-0.00000000E+00,+2.07202552E+00,-3.14159265E+00
+1.48800000E+00,+0.00000000E+00,-4.05310695E-01,-0.00000000E+00,+4.05310695E-01,-3.14159265E+00,-2.07000823E+00,-0.00000000E+00,+2.07000823E+00,-3.14159265E+00
+1.48900000E+00,+0.00000000E+00,-4.04798911E-01,-0.00000000E+00,+4.04798911E-01,-3.14159265E+00,-2.06799963E+00,-0.00000000E+00,+2.06799963E+00,-3.14159265E+00
+1.49000000E+00,+0.00000000E+00,-4.04287781E-01,-0.00000000E+00,+4.04287781E-01,-3.14159265E+00,-2.06599966E+00,-0.00000000E+00,+2.06599966E+00,-3.14159265E+00
+1.49100000E+00,+0.00000000E+00,-4.03777304E-01,-0.00000000E+00,+4.03777304E-01,-3.14159265E+00,-2.06400826E+00,-0.00000000E+00,+2.06400826E+00,-3.14159265E+00
+1.49200000E+00,+0.00000000E+00,-4.03267478E-01,-0.00000000E+00,+4.03267478E-01,-3.14159265E+00,-2.06202537E+00,-0.00000000E+00,+2.06202537E+00,-3.14159265E+00
+1.49300000E+00,+0.00000000E+00,-4.02758300E-01,-0.00000000E+00,+4.02758300E-01,-3.14159265E+00,-2.06005094E+00,-0.00000000E+00,+2.06005094E+00,-3.14159265E+00
+1.49400000E+00,+0.00000000E+00,-4.02249768E-01,-0.00000000E+00,+4.02249768E-01,-3.14159265E+00,-2.05808490E+00,-0.00000000E+00,+2.05808490E+00,-3.14159265E+00
+1.49500000E+00,+0.00000000E+00,-4.01741881E-01,-0.00000000E+00,+4.01741881E-01,-3.14159265E+00,-2.05612720E+00,-0.00000000E+00,+2.05612720E+00,-3.14159265E+00
+1.49600000E+00,+0.00000000E+00,-4.01234637E-01,-0.00000000E+00,+4.01234637E-01,-3.14159265E+00,-2.05417779E+00,-0.00000000E+00,+2.05417779E+00,-3.14159265E+00
+1.49700000E+00,+0.00000000E+00,-4.00728032E-01,-0.00000000E+00,+4.00728032E-01,-3.14159265E+00,-2.05223661E+00,-0.00000000E+00,+2.05223661E+00,-3.14159265E+00
+1.49800000E+00,+0.00000000E+00,-4.00222067E-01,-0.00000000E+00,+4.00222067E-01,-3.14159265E+00,-2.05030361E+00,-0.00000000E+00,+2.05030361E+00,-3.14159265E+00
+1.49900000E+00,+0.00000000E+00,-3.99716738E-01,-0.00000000E+00,+3.99716738E-01,-3.14159265E+00,-2.04837872E+00,-0.00000000E+00,+2.04837872E+00,-3.14159265E+00
+1.50000000E+00,+0.00000000E+00,-3.99212043E-01,-0.00000000E+00,+3.99212043E-01,-3.14159265E+00,-2.04646190E+00,-0.00000000E+00,+2.04646190E+00,-3.14159265E+00
+1.50100000E+00,+0.00000000E+00,-3.98707981E-01,-0.00000000E+00,+3.98707981E-01,-3.14159265E+00,-2.04455310E+00,-0.00000000E+00,+2.04455310E+00,-3.14159265E+00
+1.50200000E+00,+0.00000000E+00,-3.98204550E-01,-0.00000000E+00,+3.98204550E-01,-3.14159265E+00,-2.04265225E+00,-0.00000000E+00,+2.04265225E+00,-3.14159265E+00
+1.50300000E+00,+0.00000000E+00,-3.97701748E-01,-0.00000000E+00,+3.97701748E-01,-3.14159265E+00,-2.04075931E+00,-0.00000000E+00,+2.04075931E+00,-3.14159265E+00
+1.50400000E+00,+0.00000000E+00,-3.97199572E-01,-0.00000000E+00,+3.97199572E-01,-3.14159265E+00,-2.03887423E+00,-0.00000000E+00,+2.03887423E+00,-3.14159265E+00
+1.50500000E+00,+0.00000000E+00,-3.96698022E-01,-0.00000000E+00,+3.96698022E-01,-3.14159265E+00,-2.03699695E+00,-0.00000000E+00,+2.03699695E+00,-3.14159265E+00
+1.50600000E+00,+0.00000000E+00,-3.96197094E-01,-0.00000000E+00,+3.96197094E-01,-3.14159265E+00,-2.03512742E+00,-0.00000000E+00,+2.03512742E+00,-3.14159265E+00
+1.50700000E+00,+0.00000000E+00,-3.95696788E-01,-0.00000000E+00,+3.95696788E-01,-3.14159265E+00,-2.03326560E+00,-0.00000000E+00,+2.03326560E+00,-3.14159265E+00
+1.50800000E+00,+0.00000000E+00,-3.95197101E-01,-0.00000000E+00,+3.95197101E-01,-3.14159265E+00,-2.03141143E+00,-0.00000000E+00,+2.03141143E+00,-3.14159265E+00
+1.50900000E+00,+0.00000000E+00,-3.94698031E-01,-0.00000000E+00,+3.94698031E-01,-3.14159265E+00,-2.02956486E+00,-0.00000000E+00,+2.02956486E+00,-3.14159265E+00
+1.51000000E+00,+0.00000000E+00,-3.94199577E-01,-0.00000000E+00,+3.94199577E-01,-3.14159265E+00,-2.02772584E+00,-0.00000000E+00,+2.02772584E+00,-3.14159265E+00
+1.51100000E+00,+0.00000000E+00,-3.93701736E-01,-0.00000000E+00,+3.93701736E-01,-3.14159265E+00,-2.02589433E+00,-0.00000000E+00,+2.02589433E+00,-3.14159265E+00
+1.51200000E+00,+0.00000000E+00,-3.93204507E-01,-0.00000000E+00,+3.93204507E-01,-3.14159265E+00,-2.02407027E+00,-0.00000000E+00,+2.02407027E+00,-3.14159265E+00
+1.51300000E+00,+0.00000000E+00,-3.92707889E-01,-0.00000000E+00,+3.92707889E-01,-3.14159265E+00,-2.02225362E+00,-0.00000000E+00,+2.02225362E+00,-3.14159265E+00
+1.51400000E+00,+0.00000000E+00,-3.92211878E-01,-0.00000000E+00,+3.92211878E-01,-3.14159265E+00,-2.02044433E+00,-0.00000000E+00,+2.02044433E+00,-3.14159265E+00
+1.51500000E+00,+0.00000000E+00,-3.91716474E-01,-0.00000000E+00,+3.91716474E-01,-3.14159265E+00,-2.01864235E+00,-0.00000000E+00,+2.01864235E+00,-3.14159265E+00
+1.51600000E+00,+0.00000000E+00,-3.91221675E-01,-0.00000000E+00,+3.91221675E-01,-3.14159265E+00,-2.01684764E+00,-0.00000000E+00,+2.01684764E+00,-3.14159265E+00
+1.51700000E+00,+0.00000000E+00,-3.90727478E-01,-0.00000000E+00,+3.90727478E-01,-3.14159265E+00,-2.01506015E+00,-0.00000000E+00,+2.01506015E+00,-3.14159265E+00
+1.51800000E+00,+0.00000000E+00,-3.90233882E-01,-0.00000000E+00,+3.90233882E-01,-3.14159265E+00,-2.01327983E+00,-0.00000000E+00,+2.01327983E+00,-3.14159265E+00
+1.51900000E+00,+0.00000000E+00,-3.89740886E-01,-0.00000000E+00,+3.89740886E-01,-3.14159265E+00,-2.01150665E+00,-0.00000000E+00,+2.01150665E+00,-3.14159265E+00
+1.52000000E+00,+0.00000000E+00,-3.89248487E-01,-0.00000000E+00,+3.89248487E-01,-3.14159265E+00,-2.00974054E+00,-0.00000000E+00,+2.00974054E+00,-3.14159265E+00
+1.52100000E+00,+0.00000000E+00,-3.88756683E-01,-0.00000000E+00,+3.88756683E-01,-3.14159265E+00,-2.00798147E+00,-0.00000000E+00,+2.00798147E+00,-3.14159265E+00
+1.52200000E+00,+0.00000000E+00,-3.88265474E-01,-0.00000000E+00,+3.88265474E-01,-3.14159265E+00,-2.00622940E+00,-0.00000000E+00,+2.00622940E+00,-3.14159265E+00
+1.52300000E+00,+0.00000000E+00,-3.87774856E-01,-0.00000000E+00,+3.87774856E-01,-3.14159265E+00,-2.00448428E+00,-0.00000000E+00,+2.00448428E+00,-3.14159265E+00
+1.52400000E+00,+0.00000000E+00,-3.87284830E-01,-0.00000000E+00,+3.87284830E-01,-3.14159265E+00,-2.00274606E+00,-0.00000000E+00,+2.00274606E+00,-3.14159265E+00
+1.52500000E+00,+0.00000000E+00,-3.86795392E-01,-0.00000000E+00,+3.86795392E-01,-3.14159265E+00,-2.00101471E+00,-0.00000000E+00,+2.00101471E+00,-3.14159265E+00
+1.52600000E+00,+0.00000000E+00,-3.86306541E-01,-0.00000000E+00,+3.86306541E-01,-3.14159265E+00,-1.99929017E+00,-0.00000000E+00,+1.99929017E+00,-3.14159265E+00
+1.52700000E+00,+0.00000000E+00,-3.85818275E-01,-0.00000000E+00,+3.85818275E-01,-3.14159265E+00,-1.99757242E+00,-0.00000000E+00,+1.99757242E+00,-3.14159265E+00
+1.52800000E+00,+0.00000000E+00,-3.85330593E-01,-0.00000000E+00,+3.85330593E-01,-3.14159265E+00,-1.99586140E+00,-0.00000000E+00,+1.99586140E+00,-3.14159265E+00
+1.52900000E+00,+0.00000000E+00,-3.84843493E-01,-0.00000000E+00,+3.84843493E-01,-3.14159265E+00,-1.99415707E+00,-0.00000000E+00,+1.99415707E+00,-3.14159265E+00
+1.53000000E+00,+0.00000000E+00,-3.84356973E-01,-0.00000000E+00,+3.84356973E-01,-3.14159265E+00,-1.99245940E+00,-0.00000000E+00,+1.99245940E+00,-3.14159265E+00
+1.53100000E+00,+0.00000000E+00,-3.83871031E-01,-0.00000000E+00,+3.83871031E-01,-3.14159265E+00,-1.99076833E+00,-0.00000000E+00,+1.99076833E+00,-3.14159265E+00
+1.53200000E+00,+0.00000000E+00,-3.83385667E-01,-0.00000000E+00,+3.83385667E-01,-3.14159265E+00,-1.98908384E+00,-0.00000000E+00,+1.98908384E+00,-3.14159265E+00
+1.53300000E+00,+0.00000000E+00,-3.82900877E-01,-0.00000000E+00,+3.82900877E-01,-3.14159265E+00,-1.98740588E+00,-0.00000000E+00,+1.98740588E+00,-3.14159265E+00
+1.53400000E+00,+0.00000000E+00,-3.82416662E-01,-0.00000000E+00,+3.82416662E-01,-3.14159265E+00,-1.98573441E+00,-0.00000000E+00,+1.98573441E+00,-3.14159265E+00
+1.53500000E+00,+0.00000000E+00,-3.81933018E-01,-0.00000000E+00,+3.81933018E-01,-3.14159265E+00,-1.98406939E+00,-0.00000000E+00,+1.98406939E+00,-3.14159265E+00
+1.53600000E+00,+0.00000000E+00,-3.81449945E-01,-0.00000000E+00,+3.81449945E-01,-3.14159265E+00,-1.98241078E+00,-0.00000000E+00,+1.98241078E+00,-3.14159265E+00
+1.53700000E+00,+0.00000000E+00,-3.80967440E-01,-0.00000000E+00,+3.80967440E-01,-3.14159265E+00,-1.98075854E+00,-0.00000000E+00,+1.98075854E+00,-3.14159265E+00
+1.53800000E+00,+0.00000000E+00,-3.80485502E-01,-0.00000000E+00,+3.80485502E-01,-3.14159265E+00,-1.97911263E+00,-0.00000000E+00,+1.97911263E+00,-3.14159265E+00
+1.53900000E+00,+0.00000000E+00,-3.80004130E-01,-0.00000000E+00,+3.80004130E-01,-3.14159265E+00,-1.97747302E+00,-0.00000000E+00,+1.97747302E+00,-3.14159265E+00
+1.54000000E+00,+0.00000000E+00,-3.79523322E-01,-0.00000000E+00,+3.79523322E-01,-3.14159265E+00,-1.97583967E+00,-0.00000000E+00,+1.97583967E+00,-3.14159265E+00
+1.54100000E+00,+0.00000000E+00,-3.79043076E-01,-0.00000000E+00,+3.79043076E-01,-3.14159265E+00,-1.97421253E+00,-0.00000000E+00,+1.97421253E+00,-3.14159265E+00
+1.54200000E+00,+0.00000000E+00,-3.78563390E-01,-0.00000000E+00,+3.78563390E-01,-3.14159265E+00,-1.97259158E+00,-0.00000000E+00,+1.97259158E+00,-3.14159265E+00
+1.54300000E+00,+0.00000000E+00,-3.78084264E-01,-0.00000000E+00,+3.78084264E-01,-3.14159265E+00,-1.97097677E+00,-0.00000000E+00,+1.97097677E+00,-3.14159265E+00
+1.54400000E+00,+0.00000000E+00,-3.77605695E-01,-0.00000000E+00,+3.77605695E-01,-3.14159265E+00,-1.96936806E+00,-0.00000000E+00,+1.96936806E+00,-3.14159265E+00
+1.54500000E+00,+0.00000000E+00,-3.77127682E-01,-0.00000000E+00,+3.77127682E-01,-3.14159265E+00,-1.96776543E+00,-0.00000000E+00,+1.96776543E+00,-3.14159265E+00
+1.54600000E+00,+0.00000000E+00,-3.76650224E-01,-0.00000000E+00,+3.76650224E-01,-3.14159265E+00,-1.96616883E+00,-0.00000000E+00,+1.96616883E+00,-3.14159265E+00
+1.54700000E+00,+0.00000000E+00,-3.76173318E-01,-0.00000000E+00,+3.76173318E-01,-3.14159265E+00,-1.96457823E+00,-0.00000000E+00,+1.96457823E+00,-3.14159265E+00
+1.54800000E+00,+0.00000000E+00,-3.75696964E-01,-0.00000000E+00,+3.75696964E-01,-3.14159265E+00,-1.96299360E+00,-0.00000000E+00,+1.96299360E+00,-3.14159265E+00
+1.54900000E+00,+0.00000000E+00,-3.75221159E-01,-0.00000000E+00,+3.75221159E-01,-3.14159265E+00,-1.96141489E+00,-0.00000000E+00,+1.96141489E+00,-3.14159265E+00
+1.55000000E+00,+0.00000000E+00,-3.74745903E-01,-0.00000000E+00,+3.74745903E-01,-3.14159265E+00,-1.95984207E+00,-0.00000000E+00,+1.95984207E+00,-3.14159265E+00
+1.55100000E+00,+0.00000000E+00,-3.74271193E-01,-0.00000000E+00,+3.74271193E-01,-3.14159265E+00,-1.95827511E+00,-0.00000000E+00,+1.95827511E+00,-3.14159265E+00
+1.55200000E+00,+0.00000000E+00,-3.73797029E-01,-0.00000000E+00,+3.73797029E-01,-3.14159265E+00,-1.95671397E+00,-0.00000000E+00,+1.95671397E+00,-3.14159265E+00
+1.55300000E+00,+0.00000000E+00,-3.73323408E-01,-0.00000000E+00,+3.73323408E-01,-3.14159265E+00,-1.95515863E+00,-0.00000000E+00,+1.95515863E+00,-3.14159265E+00
+1.55400000E+00,+0.00000000E+00,-3.72850330E-01,-0.00000000E+00,+3.72850330E-01,-3.14159265E+00,-1.95360903E+00,-0.00000000E+00,+1.95360903E+00,-3.14159265E+00
+1.55500000E+00,+0.00000000E+00,-3.72377792E-01,-0.00000000E+00,+3.72377792E-01,-3.14159265E+00,-1.95206516E+00,-0.00000000E+00,+1.95206516E+00,-3.14159265E+00
+1.55600000E+00,+0.00000000E+00,-3.71905793E-01,-0.00000000E+00,+3.71905793E-01,-3.14159265E+00,-1.95052698E+00,-0.00000000E+00,+1.95052698E+00,-3.14159265E+00
+1.55700000E+00,+0.00000000E+00,-3.71434332E-01,-0.00000000E+00,+3.71434332E-01,-3.14159265E+00,-1.94899444E+00,-0.00000000E+00,+1.94899444E+00,-3.14159265E+00
+1.55800000E+00,+0.00000000E+00,-3.70963408E-01,-0.00000000E+00,+3.70963408E-01,-3.14159265E+00,-1.94746754E+00,-0.00000000E+00,+1.94746754E+00,-3.14159265E+00
+1.55900000E+00,+0.00000000E+00,-3.70493018E-01,-0.00000000E+00,+3.70493018E-01,-3.14159265E+00,-1.94594622E+00,-0.00000000E+00,+1.94594622E+00,-3.14159265E+00
+1.56000000E+00,+0.00000000E+00,-3.70023161E-01,-0.00000000E+00,+3.70023161E-01,-3.14159265E+00,-1.94443045E+00,-0.00000000E+00,+1.94443045E+00,-3.14159265E+00
+1.56100000E+00,+0.00000000E+00,-3.69553837E-01,-0.00000000E+00,+3.69553837E-01,-3.14159265E+00,-1.94292021E+00,-0.00000000E+00,+1.94292021E+00,-3.14159265E+00
+1.56200000E+00,+0.00000000E+00,-3.69085043E-01,-0.00000000E+00,+3.69085043E-01,-3.14159265E+00,-1.94141546E+00,-0.00000000E+00,+1.94141546E+00,-3.14159265E+00
+1.56300000E+00,+0.00000000E+00,-3.68616777E-01,-0.00000000E+00,+3.68616777E-01,-3.14159265E+00,-1.93991618E+00,-0.00000000E+00,+1.93991618E+00,-3.14159265E+00
+1.56400000E+00,+0.00000000E+00,-3.68149040E-01,-0.00000000E+00,+3.68149040E-01,-3.14159265E+00,-1.93842232E+00,-0.00000000E+00,+1.93842232E+00,-3.14159265E+00
+1.56500000E+00,+0.00000000E+00,-3.67681829E-01,-0.00000000E+00,+3.67681829E-01,-3.14159265E+00,-1.93693386E+00,-0.00000000E+00,+1.93693386E+00,-3.14159265E+00
+1.56600000E+00,+0.00000000E+00,-3.67215142E-01,-0.00000000E+00,+3.67215142E-01,-3.14159265E+00,-1.93545077E+00,-0.00000000E+00,+1.93545077E+00,-3.14159265E+00
+1.56700000E+00,+0.00000000E+00,-3.66748978E-01,-0.00000000E+00,+3.66748978E-01,-3.14159265E+00,-1.93397302E+00,-0.00000000E+00,+1.93397302E+00,-3.14159265E+00
+1.56800000E+00,+0.00000000E+00,-3.66283337E-01,-0.00000000E+00,+3.66283337E-01,-3.14159265E+00,-1.93250057E+00,-0.00000000E+00,+1.93250057E+00,-3.14159265E+00
+1.56900000E+00,+0.00000000E+00,-3.65818216E-01,-0.00000000E+00,+3.65818216E-01,-3.14159265E+00,-1.93103339E+00,-0.00000000E+00,+1.93103339E+00,-3.14159265E+00
+1.57000000E+00,+0.00000000E+00,-3.65353614E-01,-0.00000000E+00,+3.65353614E-01,-3.14159265E+00,-1.92957147E+00,-0.00000000E+00,+1.92957147E+00,-3.14159265E+00
+1.57100000E+00,+0.00000000E+00,-3.64889530E-01,-0.00000000E+00,+3.64889530E-01,-3.14159265E+00,-1.92811476E+00,-0.00000000E+00,+1.92811476E+00,-3.14159265E+00
+1.57200000E+00,+0.00000000E+00,-3.64425962E-01,-0.00000000E+00,+3.64425962E-01,-3.14159265E+00,-1.92666323E+00,-0.00000000E+00,+1.92666323E+00,-3.14159265E+00
+1.57300000E+00,+0.00000000E+00,-3.63962910E-01,-0.00000000E+00,+3.63962910E-01,-3.14159265E+00,-1.92521687E+00,-0.00000000E+00,+1.92521687E+00,-3.14159265E+00
+1.57400000E+00,+0.00000000E+00,-3.63500371E-01,-0.00000000E+00,+3.63500371E-01,-3.14159265E+00,-1.92377563E+00,-0.00000000E+00,+1.92377563E+00,-3.14159265E+00
+1.57500000E+00,+0.00000000E+00,-3.63038344E-01,-0.00000000E+00,+3.63038344E-01,-3.14159265E+00,-1.92233950E+00,-0.00000000E+00,+1.92233950E+00,-3.14159265E+00
+1.57600000E+00,+0.00000000E+00,-3.62576828E-01,-0.00000000E+00,+3.62576828E-01,-3.14159265E+00,-1.92090843E+00,-0.00000000E+00,+1.92090843E+00,-3.14159265E+00
+1.57700000E+00,+0.00000000E+00,-3.62115821E-01,-0.00000000E+00,+3.62115821E-01,-3.14159265E+00,-1.91948241E+00,-0.00000000E+00,+1.91948241E+00,-3.14159265E+00
+1.57800000E+00,+0.00000000E+00,-3.61655323E-01,-0.00000000E+00,+3.61655323E-01,-3.14159265E+00,-1.91806140E+00,-0.00000000E+00,+1.91806140E+00,-3.14159265E+00
+1.57900000E+00,+0.00000000E+00,-3.61195332E-01,-0.00000000E+00,+3.61195332E-01,-3.14159265E+00,-1.91664538E+00,-0.00000000E+00,+1.91664538E+00,-3.14159265E+00
+1.58000000E+00,+0.00000000E+00,-3.60735846E-01,-0.00000000E+00,+3.60735846E-01,-3.14159265E+00,-1.91523432E+00,-0.00000000E+00,+1.91523432E+00,-3.14159265E+00
+1.58100000E+00,+0.00000000E+00,-3.60276864E-01,-0.00000000E+00,+3.60276864E-01,-3.14159265E+00,-1.91382818E+00,-0.00000000E+00,+1.91382818E+00,-3.14159265E+00
+1.58200000E+00,+0.00000000E+00,-3.59818386E-01,-0.00000000E+00,+3.59818386E-01,-3.14159265E+00,-1.91242696E+00,-0.00000000E+00,+1.91242696E+00,-3.14159265E+00
+1.58300000E+00,+0.00000000E+00,-3.59360408E-01,-0.00000000E+00,+3.59360408E-01,-3.14159265E+00,-1.91103061E+00,-0.00000000E+00,+1.91103061E+00,-3.14159265E+00
