theta_1,theta_2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+4.38680565E+01,+0.00000000E+00,+8.13891020E-01,-4.49244773E-01,+9.29644803E-01,-5.04355697E-01,+9.27271975E-01,-2.52630834E-01,+9.61070057E-01,-2.65989521E-01
+4.39475836E+01,+0.00000000E+00,+8.13465471E-01,-4.49484725E-01,+9.29388288E-01,-5.04803000E-01,+9.27341403E-01,-2.52190160E-01,+9.61021308E-01,-2.65528109E-01
+4.40272172E+01,+0.00000000E+00,+8.13037756E-01,-4.49726078E-01,+9.29130743E-01,-5.05252998E-01,+9.27411090E-01,-2.51748737E-01,+9.60972818E-01,-2.65065827E-01
+4.41069579E+01,+0.00000000E+00,+8.12607859E-01,-4.49968843E-01,+9.28872162E-01,-5.05705713E-01,+9.27481039E-01,-2.51306562E-01,+9.60924589E-01,-2.64602673E-01
+4.41868064E+01,+0.00000000E+00,+8.12175763E-01,-4.50213031E-01,+9.28612536E-01,-5.06161169E-01,+9.27551252E-01,-2.50863635E-01,+9.60876624E-01,-2.64138644E-01
+4.42667632E+01,+0.00000000E+00,+8.11741449E-01,-4.50458652E-01,+9.28351861E-01,-5.06619388E-01,+9.27621729E-01,-2.50419952E-01,+9.60828925E-01,-2.63673738E-01
+4.43468288E+01,+0.00000000E+00,+8.11304901E-01,-4.50705718E-01,+9.28090129E-01,-5.07080395E-01,+9.27692472E-01,-2.49975512E-01,+9.60781494E-01,-2.63207953E-01
+4.44270040E+01,+0.00000000E+00,+8.10866100E-01,-4.50954240E-01,+9.27827333E-01,-5.07544213E-01,+9.27763484E-01,-2.49530314E-01,+9.60734334E-01,-2.62741288E-01
+4.45072893E+01,+0.00000000E+00,+8.10425029E-01,-4.51204229E-01,+9.27563466E-01,-5.08010866E-01,+9.27834766E-01,-2.49084354E-01,+9.60687446E-01,-2.62273738E-01
+4.45876853E+01,+0.00000000E+00,+8.09981670E-01,-4.51455696E-01,+9.27298523E-01,-5.08480379E-01,+9.27906319E-01,-2.48637631E-01,+9.60640833E-01,-2.61805303E-01
+4.46681927E+01,+0.00000000E+00,+8.09536003E-01,-4.51708654E-01,+9.27032495E-01,-5.08952776E-01,+9.27978147E-01,-2.48190144E-01,+9.60594497E-01,-2.61335979E-01
+4.47488121E+01,+0.00000000E+00,+8.09088010E-01,-4.51963113E-01,+9.26765376E-01,-5.09428083E-01,+9.28050249E-01,-2.47741890E-01,+9.60548442E-01,-2.60865765E-01
+4.48295441E+01,+0.00000000E+00,+8.08637673E-01,-4.52219085E-01,+9.26497159E-01,-5.09906324E-01,+9.28122629E-01,-2.47292866E-01,+9.60502668E-01,-2.60394658E-01
+4.49103893E+01,+0.00000000E+00,+8.08184971E-01,-4.52476582E-01,+9.26227837E-01,-5.10387526E-01,+9.28195287E-01,-2.46843071E-01,+9.60457179E-01,-2.59922655E-01
+4.49913483E+01,+0.00000000E+00,+8.07729887E-01,-4.52735616E-01,+9.25957401E-01,-5.10871714E-01,+9.28268226E-01,-2.46392503E-01,+9.60411977E-01,-2.59449755E-01
+4.50724219E+01,+0.00000000E+00,+8.07272400E-01,-4.52996200E-01,+9.25685845E-01,-5.11358915E-01,+9.28341448E-01,-2.45941160E-01,+9.60367065E-01,-2.58975954E-01
+4.51536107E+01,+0.00000000E+00,+8.06812490E-01,-4.53258345E-01,+9.25413162E-01,-5.11849155E-01,+9.28414955E-01,-2.45489039E-01,+9.60322444E-01,-2.58501251E-01
+4.52349153E+01,+0.00000000E+00,+8.06350137E-01,-4.53522064E-01,+9.25139344E-01,-5.12342460E-01,+9.28488747E-01,-2.45036138E-01,+9.60278117E-01,-2.58025642E-01
+4.53163364E+01,+0.00000000E+00,+8.05885322E-01,-4.53787369E-01,+9.24864384E-01,-5.12838859E-01,+9.28562828E-01,-2.44582455E-01,+9.60234088E-01,-2.57549126E-01
+4.53978747E+01,+0.00000000E+00,+8.05418023E-01,-4.54054273E-01,+9.24588273E-01,-5.13338378E-01,+9.28637199E-01,-2.44127988E-01,+9.60190358E-01,-2.57071699E-01
+4.54795308E+01,+0.00000000E+00,+8.04948220E-01,-4.54322789E-01,+9.24311005E-01,-5.13841046E-01,+9.28711863E-01,-2.43672734E-01,+9.60146929E-01,-2.56593359E-01
+4.55613054E+01,+0.00000000E+00,+8.04475892E-01,-4.54592929E-01,+9.24032571E-01,-5.14346890E-01,+9.28786820E-01,-2.43216692E-01,+9.60103805E-01,-2.56114103E-01
+4.56431992E+01,+0.00000000E+00,+8.04001017E-01,-4.54864707E-01,+9.23752963E-01,-5.14855940E-01,+9.28862073E-01,-2.42759858E-01,+9.60060988E-01,-2.55633929E-01
+4.57252128E+01,+0.00000000E+00,+8.03523575E-01,-4.55138135E-01,+9.23472174E-01,-5.15368223E-01,+9.28937625E-01,-2.42302230E-01,+9.60018480E-01,-2.55152835E-01
+4.58073471E+01,+0.00000000E+00,+8.03043542E-01,-4.55413228E-01,+9.23190196E-01,-5.15883770E-01,+9.29013476E-01,-2.41843807E-01,+9.59976284E-01,-2.54670816E-01
+4.58896026E+01,+0.00000000E+00,+8.02560897E-01,-4.55689998E-01,+9.22907020E-01,-5.16402610E-01,+9.29089630E-01,-2.41384585E-01,+9.59934403E-01,-2.54187871E-01
+4.59719802E+01,+0.00000000E+00,+8.02075618E-01,-4.55968459E-01,+9.22622638E-01,-5.16924773E-01,+9.29166087E-01,-2.40924562E-01,+9.59892839E-01,-2.53703997E-01
+4.60544804E+01,+0.00000000E+00,+8.01587682E-01,-4.56248625E-01,+9.22337042E-01,-5.17450289E-01,+9.29242851E-01,-2.40463736E-01,+9.59851595E-01,-2.53219191E-01
+4.61371041E+01,+0.00000000E+00,+8.01097066E-01,-4.56530510E-01,+9.22050224E-01,-5.17979189E-01,+9.29319923E-01,-2.40002104E-01,+9.59810673E-01,-2.52733450E-01
+4.62198520E+01,+0.00000000E+00,+8.00603746E-01,-4.56814127E-01,+9.21762174E-01,-5.18511504E-01,+9.29397305E-01,-2.39539663E-01,+9.59770077E-01,-2.52246771E-01
+4.63027247E+01,+0.00000000E+00,+8.00107701E-01,-4.57099492E-01,+9.21472885E-01,-5.19047266E-01,+9.29475000E-01,-2.39076411E-01,+9.59729809E-01,-2.51759152E-01
+4.63857231E+01,+0.00000000E+00,+7.99608904E-01,-4.57386618E-01,+9.21182348E-01,-5.19586506E-01,+9.29553009E-01,-2.38612346E-01,+9.59689871E-01,-2.51270589E-01
+4.64688478E+01,+0.00000000E+00,+7.99107334E-01,-4.57675520E-01,+9.20890554E-01,-5.20129257E-01,+9.29631335E-01,-2.38147464E-01,+9.59650266E-01,-2.50781080E-01
+4.65520997E+01,+0.00000000E+00,+7.98602964E-01,-4.57966212E-01,+9.20597494E-01,-5.20675552E-01,+9.29709980E-01,-2.37681764E-01,+9.59610998E-01,-2.50290621E-01
+4.66354795E+01,+0.00000000E+00,+7.98095771E-01,-4.58258710E-01,+9.20303159E-01,-5.21225424E-01,+9.29788945E-01,-2.37215242E-01,+9.59572068E-01,-2.49799210E-01
+4.67189880E+01,+0.00000000E+00,+7.97585729E-01,-4.58553028E-01,+9.20007540E-01,-5.21778905E-01,+9.29868234E-01,-2.36747895E-01,+9.59533480E-01,-2.49306844E-01
+4.68026259E+01,+0.00000000E+00,+7.97072813E-01,-4.58849182E-01,+9.19710629E-01,-5.22336031E-01,+9.29947849E-01,-2.36279721E-01,+9.59495236E-01,-2.48813519E-01
+4.68863941E+01,+0.00000000E+00,+7.96556998E-01,-4.59147186E-01,+9.19412415E-01,-5.22896836E-01,+9.30027791E-01,-2.35810717E-01,+9.59457340E-01,-2.48319232E-01
+4.69702932E+01,+0.00000000E+00,+7.96038257E-01,-4.59447057E-01,+9.19112890E-01,-5.23461355E-01,+9.30108064E-01,-2.35340881E-01,+9.59419794E-01,-2.47823980E-01
+4.70543242E+01,+0.00000000E+00,+7.95516564E-01,-4.59748810E-01,+9.18812044E-01,-5.24029622E-01,+9.30188669E-01,-2.34870208E-01,+9.59382600E-01,-2.47327760E-01
+4.71384878E+01,+0.00000000E+00,+7.94991892E-01,-4.60052461E-01,+9.18509867E-01,-5.24601675E-01,+9.30269608E-01,-2.34398697E-01,+9.59345763E-01,-2.46830569E-01
+4.72227848E+01,+0.00000000E+00,+7.94464215E-01,-4.60358026E-01,+9.18206350E-01,-5.25177548E-01,+9.30350884E-01,-2.33926344E-01,+9.59309284E-01,-2.46332404E-01
+4.73072161E+01,+0.00000000E+00,+7.93933505E-01,-4.60665522E-01,+9.17901483E-01,-5.25757279E-01,+9.30432500E-01,-2.33453147E-01,+9.59273167E-01,-2.45833260E-01
+4.73917825E+01,+0.00000000E+00,+7.93399734E-01,-4.60974964E-01,+9.17595256E-01,-5.26340906E-01,+9.30514457E-01,-2.32979102E-01,+9.59237414E-01,-2.45333135E-01
+4.74764848E+01,+0.00000000E+00,+7.92862874E-01,-4.61286369E-01,+9.17287660E-01,-5.26928465E-01,+9.30596759E-01,-2.32504206E-01,+9.59202030E-01,-2.44832026E-01
+4.75613238E+01,+0.00000000E+00,+7.92322896E-01,-4.61599754E-01,+9.16978683E-01,-5.27519995E-01,+9.30679407E-01,-2.32028457E-01,+9.59167015E-01,-2.44329929E-01
+4.76463004E+01,+0.00000000E+00,+7.91779773E-01,-4.61915136E-01,+9.16668316E-01,-5.28115535E-01,+9.30762404E-01,-2.31551851E-01,+9.59132375E-01,-2.43826840E-01
+4.77314156E+01,+0.00000000E+00,+7.91233474E-01,-4.62232533E-01,+9.16356549E-01,-5.28715124E-01,+9.30845752E-01,-2.31074384E-01,+9.59098111E-01,-2.43322757E-01
+4.78166700E+01,+0.00000000E+00,+7.90683970E-01,-4.62551960E-01,+9.16043370E-01,-5.29318802E-01,+9.30929455E-01,-2.30596054E-01,+9.59064226E-01,-2.42817675E-01
+4.79020647E+01,+0.00000000E+00,+7.90131230E-01,-4.62873438E-01,+9.15728770E-01,-5.29926609E-01,+9.31013514E-01,-2.30116857E-01,+9.59030725E-01,-2.42311591E-01
+4.79876005E+01,+0.00000000E+00,+7.89575226E-01,-4.63196981E-01,+9.15412738E-01,-5.30538586E-01,+9.31097932E-01,-2.29636791E-01,+9.58997609E-01,-2.41804501E-01
+4.80732783E+01,+0.00000000E+00,+7.89015925E-01,-4.63522610E-01,+9.15095263E-01,-5.31154775E-01,+9.31182711E-01,-2.29155851E-01,+9.58964882E-01,-2.41296402E-01
+4.81590989E+01,+0.00000000E+00,+7.88453296E-01,-4.63850342E-01,+9.14776333E-01,-5.31775217E-01,+9.31267855E-01,-2.28674034E-01,+9.58932548E-01,-2.40787291E-01
+4.82450634E+01,+0.00000000E+00,+7.87887308E-01,-4.64180196E-01,+9.14455939E-01,-5.32399956E-01,+9.31353365E-01,-2.28191338E-01,+9.58900609E-01,-2.40277162E-01
+4.83311726E+01,+0.00000000E+00,+7.87317928E-01,-4.64512189E-01,+9.14134068E-01,-5.33029033E-01,+9.31439245E-01,-2.27707757E-01,+9.58869069E-01,-2.39766013E-01
+4.84174275E+01,+0.00000000E+00,+7.86745125E-01,-4.64846342E-01,+9.13810709E-01,-5.33662494E-01,+9.31525497E-01,-2.27223290E-01,+9.58837930E-01,-2.39253840E-01
+4.85038289E+01,+0.00000000E+00,+7.86168864E-01,-4.65182672E-01,+9.13485852E-01,-5.34300382E-01,+9.31612124E-01,-2.26737932E-01,+9.58807196E-01,-2.38740638E-01
+4.85903779E+01,+0.00000000E+00,+7.85589113E-01,-4.65521200E-01,+9.13159483E-01,-5.34942743E-01,+9.31699128E-01,-2.26251680E-01,+9.58776871E-01,-2.38226404E-01
+4.86770754E+01,+0.00000000E+00,+7.85005837E-01,-4.65861945E-01,+9.12831593E-01,-5.35589621E-01,+9.31786513E-01,-2.25764529E-01,+9.58746957E-01,-2.37711135E-01
+4.87639223E+01,+0.00000000E+00,+7.84419003E-01,-4.66204926E-01,+9.12502167E-01,-5.36241064E-01,+9.31874280E-01,-2.25276477E-01,+9.58717459E-01,-2.37194825E-01
+4.88509197E+01,+0.00000000E+00,+7.83828575E-01,-4.66550164E-01,+9.12171196E-01,-5.36897118E-01,+9.31962434E-01,-2.24787520E-01,+9.58688378E-01,-2.36677471E-01
+4.89380685E+01,+0.00000000E+00,+7.83234518E-01,-4.66897679E-01,+9.11838666E-01,-5.37557830E-01,+9.32050976E-01,-2.24297653E-01,+9.58659720E-01,-2.36159069E-01
+4.90253698E+01,+0.00000000E+00,+7.82636795E-01,-4.67247491E-01,+9.11504565E-01,-5.38223250E-01,+9.32139909E-01,-2.23806873E-01,+9.58631486E-01,-2.35639614E-01
+4.91128244E+01,+0.00000000E+00,+7.82035372E-01,-4.67599622E-01,+9.11168880E-01,-5.38893425E-01,+9.32229237E-01,-2.23315176E-01,+9.58603681E-01,-2.35119103E-01
+4.92004336E+01,+0.00000000E+00,+7.81430210E-01,-4.67954091E-01,+9.10831600E-01,-5.39568406E-01,+9.32318962E-01,-2.22822558E-01,+9.58576308E-01,-2.34597531E-01
+4.92881981E+01,+0.00000000E+00,+7.80821272E-01,-4.68310920E-01,+9.10492711E-01,-5.40248243E-01,+9.32409087E-01,-2.22329015E-01,+9.58549371E-01,-2.34074894E-01
+4.93761192E+01,+0.00000000E+00,+7.80208520E-01,-4.68670132E-01,+9.10152200E-01,-5.40932986E-01,+9.32499616E-01,-2.21834543E-01,+9.58522873E-01,-2.33551187E-01
+4.94641979E+01,+0.00000000E+00,+7.79591917E-01,-4.69031747E-01,+9.09810055E-01,-5.41622689E-01,+9.32590550E-01,-2.21339138E-01,+9.58496817E-01,-2.33026407E-01
+4.95524352E+01,+0.00000000E+00,+7.78971422E-01,-4.69395787E-01,+9.09466262E-01,-5.42317402E-01,+9.32681894E-01,-2.20842796E-01,+9.58471208E-01,-2.32500548E-01
+4.96408321E+01,+0.00000000E+00,+7.78346996E-01,-4.69762276E-01,+9.09120807E-01,-5.43017181E-01,+9.32773650E-01,-2.20345512E-01,+9.58446048E-01,-2.31973606E-01
+4.97293899E+01,+0.00000000E+00,+7.77718599E-01,-4.70131235E-01,+9.08773677E-01,-5.43722078E-01,+9.32865822E-01,-2.19847283E-01,+9.58421342E-01,-2.31445577E-01
+4.98181095E+01,+0.00000000E+00,+7.77086190E-01,-4.70502687E-01,+9.08424859E-01,-5.44432148E-01,+9.32958411E-01,-2.19348103E-01,+9.58397093E-01,-2.30916456E-01
+4.99069920E+01,+0.00000000E+00,+7.76449727E-01,-4.70876656E-01,+9.08074338E-01,-5.45147448E-01,+9.33051423E-01,-2.18847968E-01,+9.58373305E-01,-2.30386238E-01
+4.99960387E+01,+0.00000000E+00,+7.75809169E-01,-4.71253164E-01,+9.07722101E-01,-5.45868034E-01,+9.33144859E-01,-2.18346875E-01,+9.58349981E-01,-2.29854918E-01
+5.00852505E+01,+0.00000000E+00,+7.75164473E-01,-4.71632236E-01,+9.07368132E-01,-5.46593963E-01,+9.33238723E-01,-2.17844818E-01,+9.58327126E-01,-2.29322492E-01
+5.01746287E+01,+0.00000000E+00,+7.74515596E-01,-4.72013896E-01,+9.07012418E-01,-5.47325293E-01,+9.33333019E-01,-2.17341793E-01,+9.58304742E-01,-2.28788955E-01
+5.02641745E+01,+0.00000000E+00,+7.73862494E-01,-4.72398168E-01,+9.06654944E-01,-5.48062084E-01,+9.33427749E-01,-2.16837796E-01,+9.58282835E-01,-2.28254302E-01
+5.03538889E+01,+0.00000000E+00,+7.73205121E-01,-4.72785077E-01,+9.06295696E-01,-5.48804396E-01,+9.33522917E-01,-2.16332821E-01,+9.58261408E-01,-2.27718528E-01
+5.04437731E+01,+0.00000000E+00,+7.72543434E-01,-4.73174647E-01,+9.05934657E-01,-5.49552289E-01,+9.33618526E-01,-2.15826864E-01,+9.58240464E-01,-2.27181627E-01
+5.05338284E+01,+0.00000000E+00,+7.71877385E-01,-4.73566904E-01,+9.05571814E-01,-5.50305825E-01,+9.33714580E-01,-2.15319919E-01,+9.58220008E-01,-2.26643596E-01
+5.06240559E+01,+0.00000000E+00,+7.71206929E-01,-4.73961873E-01,+9.05207150E-01,-5.51065068E-01,+9.33811081E-01,-2.14811984E-01,+9.58200044E-01,-2.26104428E-01
+5.07144569E+01,+0.00000000E+00,+7.70532018E-01,-4.74359581E-01,+9.04840650E-01,-5.51830080E-01,+9.33908035E-01,-2.14303051E-01,+9.58180575E-01,-2.25564118E-01
+5.08050326E+01,+0.00000000E+00,+7.69852603E-01,-4.74760053E-01,+9.04472299E-01,-5.52600927E-01,+9.34005443E-01,-2.13793116E-01,+9.58161606E-01,-2.25022661E-01
+5.08957842E+01,+0.00000000E+00,+7.69168637E-01,-4.75163317E-01,+9.04102079E-01,-5.53377674E-01,+9.34103309E-01,-2.13282175E-01,+9.58143141E-01,-2.24480052E-01
+5.09867130E+01,+0.00000000E+00,+7.68480069E-01,-4.75569399E-01,+9.03729976E-01,-5.54160388E-01,+9.34201638E-01,-2.12770221E-01,+9.58125183E-01,-2.23936286E-01
+5.10778203E+01,+0.00000000E+00,+7.67786850E-01,-4.75978326E-01,+9.03355973E-01,-5.54949137E-01,+9.34300432E-01,-2.12257250E-01,+9.58107738E-01,-2.23391356E-01
+5.11691073E+01,+0.00000000E+00,+7.67088927E-01,-4.76390127E-01,+9.02980052E-01,-5.55743989E-01,+9.34399695E-01,-2.11743257E-01,+9.58090809E-01,-2.22845257E-01
+5.12605754E+01,+0.00000000E+00,+7.66386250E-01,-4.76804828E-01,+9.02602198E-01,-5.56545015E-01,+9.34499432E-01,-2.11228236E-01,+9.58074400E-01,-2.22297984E-01
+5.13522259E+01,+0.00000000E+00,+7.65678764E-01,-4.77222459E-01,+9.02222393E-01,-5.57352286E-01,+9.34599645E-01,-2.10712181E-01,+9.58058516E-01,-2.21749530E-01
+5.14440600E+01,+0.00000000E+00,+7.64966418E-01,-4.77643049E-01,+9.01840620E-01,-5.58165874E-01,+9.34700339E-01,-2.10195087E-01,+9.58043161E-01,-2.21199891E-01
+5.15360792E+01,+0.00000000E+00,+7.64249156E-01,-4.78066626E-01,+9.01456861E-01,-5.58985851E-01,+9.34801516E-01,-2.09676949E-01,+9.58028339E-01,-2.20649059E-01
+5.16282849E+01,+0.00000000E+00,+7.63526923E-01,-4.78493220E-01,+9.01071098E-01,-5.59812293E-01,+9.34903182E-01,-2.09157760E-01,+9.58014055E-01,-2.20097030E-01
+5.17206783E+01,+0.00000000E+00,+7.62799663E-01,-4.78922861E-01,+9.00683314E-01,-5.60645275E-01,+9.35005340E-01,-2.08637516E-01,+9.58000312E-01,-2.19543796E-01
+5.18132609E+01,+0.00000000E+00,+7.62067319E-01,-4.79355579E-01,+9.00293491E-01,-5.61484874E-01,+9.35107994E-01,-2.08116210E-01,+9.57987117E-01,-2.18989353E-01
+5.19060340E+01,+0.00000000E+00,+7.61329833E-01,-4.79791405E-01,+8.99901609E-01,-5.62331169E-01,+9.35211147E-01,-2.07593836E-01,+9.57974473E-01,-2.18433693E-01
+5.19989992E+01,+0.00000000E+00,+7.60587145E-01,-4.80230370E-01,+8.99507651E-01,-5.63184238E-01,+9.35314804E-01,-2.07070388E-01,+9.57962384E-01,-2.17876811E-01
+5.20921579E+01,+0.00000000E+00,+7.59839196E-01,-4.80672506E-01,+8.99111596E-01,-5.64044163E-01,+9.35418970E-01,-2.06545861E-01,+9.57950855E-01,-2.17318700E-01
+5.21855115E+01,+0.00000000E+00,+7.59085926E-01,-4.81117844E-01,+8.98713427E-01,-5.64911024E-01,+9.35523647E-01,-2.06020248E-01,+9.57939892E-01,-2.16759354E-01
+5.22790615E+01,+0.00000000E+00,+7.58327271E-01,-4.81566418E-01,+8.98313122E-01,-5.65784907E-01,+9.35628840E-01,-2.05493542E-01,+9.57929498E-01,-2.16198766E-01
+5.23728094E+01,+0.00000000E+00,+7.57563170E-01,-4.82018260E-01,+8.97910664E-01,-5.66665896E-01,+9.35734554E-01,-2.04965738E-01,+9.57919678E-01,-2.15636929E-01
+5.24667567E+01,+0.00000000E+00,+7.56793558E-01,-4.82473403E-01,+8.97506030E-01,-5.67554076E-01,+9.35840792E-01,-2.04436829E-01,+9.57910437E-01,-2.15073837E-01
+5.25609049E+01,+0.00000000E+00,+7.56018371E-01,-4.82931881E-01,+8.97099202E-01,-5.68449535E-01,+9.35947560E-01,-2.03906808E-01,+9.57901780E-01,-2.14509483E-01
+5.26552556E+01,+0.00000000E+00,+7.55237541E-01,-4.83393729E-01,+8.96690159E-01,-5.69352363E-01,+9.36054860E-01,-2.03375669E-01,+9.57893712E-01,-2.13943861E-01
+5.27498104E+01,+0.00000000E+00,+7.54451002E-01,-4.83858981E-01,+8.96278879E-01,-5.70262650E-01,+9.36162698E-01,-2.02843405E-01,+9.57886238E-01,-2.13376962E-01
+5.28445709E+01,+0.00000000E+00,+7.53658686E-01,-4.84327672E-01,+8.95865341E-01,-5.71180489E-01,+9.36271078E-01,-2.02310010E-01,+9.57879362E-01,-2.12808780E-01
+5.29395386E+01,+0.00000000E+00,+7.52860523E-01,-4.84799839E-01,+8.95449525E-01,-5.72105972E-01,+9.36380004E-01,-2.01775476E-01,+9.57873089E-01,-2.12239308E-01
+5.30347152E+01,+0.00000000E+00,+7.52056443E-01,-4.85275517E-01,+8.95031407E-01,-5.73039196E-01,+9.36489482E-01,-2.01239796E-01,+9.57867426E-01,-2.11668539E-01
+5.31301024E+01,+0.00000000E+00,+7.51246372E-01,-4.85754742E-01,+8.94610967E-01,-5.73980257E-01,+9.36599515E-01,-2.00702964E-01,+9.57862376E-01,-2.11096465E-01
+5.32257017E+01,+0.00000000E+00,+7.50430239E-01,-4.86237554E-01,+8.94188181E-01,-5.74929254E-01,+9.36710109E-01,-2.00164971E-01,+9.57857945E-01,-2.10523078E-01
+5.33215150E+01,+0.00000000E+00,+7.49607969E-01,-4.86723988E-01,+8.93763026E-01,-5.75886288E-01,+9.36821267E-01,-1.99625811E-01,+9.57854139E-01,-2.09948372E-01
+5.34175438E+01,+0.00000000E+00,+7.48779485E-01,-4.87214083E-01,+8.93335481E-01,-5.76851460E-01,+9.36932995E-01,-1.99085477E-01,+9.57850961E-01,-2.09372337E-01
+5.35137900E+01,+0.00000000E+00,+7.47944712E-01,-4.87707879E-01,+8.92905520E-01,-5.77824874E-01,+9.37045298E-01,-1.98543960E-01,+9.57848419E-01,-2.08794968E-01
+5.36102553E+01,+0.00000000E+00,+7.47103570E-01,-4.88205415E-01,+8.92473121E-01,-5.78806636E-01,+9.37158180E-01,-1.98001253E-01,+9.57846517E-01,-2.08216254E-01
+5.37069415E+01,+0.00000000E+00,+7.46255980E-01,-4.88706730E-01,+8.92038259E-01,-5.79796855E-01,+9.37271646E-01,-1.97457348E-01,+9.57845261E-01,-2.07636190E-01
+5.38038504E+01,+0.00000000E+00,+7.45401861E-01,-4.89211866E-01,+8.91600910E-01,-5.80795638E-01,+9.37385702E-01,-1.96912238E-01,+9.57844655E-01,-2.07054765E-01
+5.39009837E+01,+0.00000000E+00,+7.44541129E-01,-4.89720863E-01,+8.91161050E-01,-5.81803098E-01,+9.37500352E-01,-1.96365914E-01,+9.57844707E-01,-2.06471973E-01
+5.39983435E+01,+0.00000000E+00,+7.43673701E-01,-4.90233763E-01,+8.90718651E-01,-5.82819349E-01,+9.37615601E-01,-1.95818368E-01,+9.57845420E-01,-2.05887805E-01
+5.40959314E+01,+0.00000000E+00,+7.42799491E-01,-4.90750609E-01,+8.90273691E-01,-5.83844505E-01,+9.37731455E-01,-1.95269592E-01,+9.57846802E-01,-2.05302251E-01
+5.41937495E+01,+0.00000000E+00,+7.41918412E-01,-4.91271444E-01,+8.89826141E-01,-5.84878685E-01,+9.37847919E-01,-1.94719578E-01,+9.57848857E-01,-2.04715304E-01
+5.42917996E+01,+0.00000000E+00,+7.41030375E-01,-4.91796310E-01,+8.89375976E-01,-5.85922009E-01,+9.37964998E-01,-1.94168317E-01,+9.57851592E-01,-2.04126955E-01
+5.43900837E+01,+0.00000000E+00,+7.40135290E-01,-4.92325253E-01,+8.88923170E-01,-5.86974597E-01,+9.38082698E-01,-1.93615800E-01,+9.57855013E-01,-2.03537195E-01
+5.44886038E+01,+0.00000000E+00,+7.39233064E-01,-4.92858318E-01,+8.88467694E-01,-5.88036576E-01,+9.38201023E-01,-1.93062019E-01,+9.57859125E-01,-2.02946014E-01
+5.45873619E+01,+0.00000000E+00,+7.38323604E-01,-4.93395550E-01,+8.88009522E-01,-5.89108070E-01,+9.38319980E-01,-1.92506964E-01,+9.57863934E-01,-2.02353404E-01
+5.46863600E+01,+0.00000000E+00,+7.37406814E-01,-4.93936995E-01,+8.87548626E-01,-5.90189209E-01,+9.38439574E-01,-1.91950627E-01,+9.57869446E-01,-2.01759355E-01
+5.47856001E+01,+0.00000000E+00,+7.36482597E-01,-4.94482700E-01,+8.87084977E-01,-5.91280125E-01,+9.38559810E-01,-1.91392998E-01,+9.57875669E-01,-2.01163859E-01
+5.48850843E+01,+0.00000000E+00,+7.35550853E-01,-4.95032713E-01,+8.86618545E-01,-5.92380951E-01,+9.38680694E-01,-1.90834069E-01,+9.57882606E-01,-2.00566904E-01
+5.49848148E+01,+0.00000000E+00,+7.34611483E-01,-4.95587083E-01,+8.86149303E-01,-5.93491824E-01,+9.38802233E-01,-1.90273829E-01,+9.57890266E-01,-1.99968482E-01
+5.50847938E+01,+0.00000000E+00,+7.33664382E-01,-4.96145858E-01,+8.85677220E-01,-5.94612882E-01,+9.38924431E-01,-1.89712269E-01,+9.57898655E-01,-1.99368583E-01
+5.51850232E+01,+0.00000000E+00,+7.32709446E-01,-4.96709089E-01,+8.85202265E-01,-5.95744268E-01,+9.39047295E-01,-1.89149380E-01,+9.57907778E-01,-1.98767196E-01
+5.52855055E+01,+0.00000000E+00,+7.31746568E-01,-4.97276826E-01,+8.84724409E-01,-5.96886125E-01,+9.39170831E-01,-1.88585151E-01,+9.57917642E-01,-1.98164312E-01
+5.53862427E+01,+0.00000000E+00,+7.30775638E-01,-4.97849120E-01,+8.84243621E-01,-5.98038600E-01,+9.39295045E-01,-1.88019571E-01,+9.57928255E-01,-1.97559919E-01
+5.54872372E+01,+0.00000000E+00,+7.29796547E-01,-4.98426025E-01,+8.83759867E-01,-5.99201845E-01,+9.39419943E-01,-1.87452632E-01,+9.57939622E-01,-1.96954008E-01
+5.55884913E+01,+0.00000000E+00,+7.28809181E-01,-4.99007592E-01,+8.83273117E-01,-6.00376010E-01,+9.39545531E-01,-1.86884322E-01,+9.57951750E-01,-1.96346568E-01
+5.56900073E+01,+0.00000000E+00,+7.27813423E-01,-4.99593876E-01,+8.82783337E-01,-6.01561253E-01,+9.39671816E-01,-1.86314632E-01,+9.57964646E-01,-1.95737588E-01
+5.57917876E+01,+0.00000000E+00,+7.26809157E-01,-5.00184932E-01,+8.82290495E-01,-6.02757733E-01,+9.39798803E-01,-1.85743549E-01,+9.57978317E-01,-1.95127057E-01
+5.58938345E+01,+0.00000000E+00,+7.25796262E-01,-5.00780815E-01,+8.81794556E-01,-6.03965611E-01,+9.39926500E-01,-1.85171063E-01,+9.57992770E-01,-1.94514964E-01
+5.59961504E+01,+0.00000000E+00,+7.24774616E-01,-5.01381581E-01,+8.81295486E-01,-6.05185053E-01,+9.40054913E-01,-1.84597164E-01,+9.58008013E-01,-1.93901297E-01
+5.60987380E+01,+0.00000000E+00,+7.23744094E-01,-5.01987288E-01,+8.80793252E-01,-6.06416228E-01,+9.40184048E-01,-1.84021839E-01,+9.58024051E-01,-1.93286045E-01
+5.62015996E+01,+0.00000000E+00,+7.22704569E-01,-5.02597995E-01,+8.80287816E-01,-6.07659308E-01,+9.40313913E-01,-1.83445077E-01,+9.58040893E-01,-1.92669196E-01
