s1,s2,Re(z_ibc1p.tm),Im(z_ibc1p.tm),Abs(z_ibc1p.tm),Arg(z_ibc1p.tm),Re(z_ibc1p.te),Im(z_ibc1p.te),Abs(z_ibc1p.te),Arg(z_ibc1p.te)
+9.65000000E-01,+0.00000000E+00,+2.32110056E-01,-3.18867427E-02,+2.34290082E-01,-1.36523118E-01,+6.07027289E-02,+1.44462358E-01,+1.56697780E-01,+1.17300042E+00
+9.66000000E-01,+0.00000000E+00,+2.37690780E-01,-3.78434896E-02,+2.40684517E-01,-1.57887925E-01,+6.22480028E-02,+1.42650991E-01,+1.55640994E-01,+1.15933833E+00
+9.67000000E-01,+0.00000000E+00,+2.43546828E-01,-4.40936548E-02,+2.47506178E-01,-1.79107818E-01,+6.38695185E-02,+1.40750394E-01,+1.54563866E-01,+1.14480455E+00
+9.68000000E-01,+0.00000000E+00,+2.49699080E-01,-5.06594551E-02,+2.54786206E-01,-2.00165196E-01,+6.55730584E-02,+1.38753810E-01,+1.53468061E-01,+1.12931973E+00
+9.69000000E-01,+0.00000000E+00,+2.56170580E-01,-5.75654076E-02,+2.62558835E-01,-2.21043292E-01,+6.73650050E-02,+1.36653782E-01,+1.52355834E-01,+1.11279564E+00
+9.70000000E-01,+0.00000000E+00,+2.62986829E-01,-6.48386368E-02,+2.70861811E-01,-2.41726233E-01,+6.92524202E-02,+1.34442062E-01,+1.51230175E-01,+1.09513410E+00
+9.71000000E-01,+0.00000000E+00,+2.70176117E-01,-7.25092294E-02,+2.79736881E-01,-2.62199095E-01,+7.12431391E-02,+1.32109498E-01,+1.50094985E-01,+1.07622579E+00
+9.72000000E-01,+0.00000000E+00,+2.77769916E-01,-8.06106507E-02,+2.89230364E-01,-2.82447943E-01,+7.33458778E-02,+1.29645914E-01,+1.48955298E-01,+1.05594904E+00
+9.73000000E-01,+0.00000000E+00,+2.85803343E-01,-8.91802327E-02,+2.99393829E-01,-3.02459864E-01,+7.55703618E-02,+1.27039954E-01,+1.47817555E-01,+1.03416844E+00
+9.74000000E-01,+0.00000000E+00,+2.94315698E-01,-9.82597484E-02,+3.10284882E-01,-3.22222980E-01,+7.79274756E-02,+1.24278914E-01,+1.46689945E-01,+1.01073355E+00
+9.75000000E-01,+0.00000000E+00,+3.03351110E-01,-1.07896093E-01,+3.21968108E-01,-3.41726464E-01,+8.04294412E-02,+1.21348531E-01,+1.45582832E-01,+9.85477516E-01
+9.76000000E-01,+0.00000000E+00,+3.12959302E-01,-1.18142095E-01,+3.34516187E-01,-3.60960533E-01,+8.30900299E-02,+1.18232738E-01,+1.44509285E-01,+9.58215935E-01
+9.77000000E-01,+0.00000000E+00,+3.23196505E-01,-1.29057482E-01,+3.48011227E-01,-3.79916440E-01,+8.59248159E-02,+1.14913368E-01,+1.43485735E-01,+9.28746012E-01
+9.78000000E-01,+0.00000000E+00,+3.34126560E-01,-1.40710048E-01,+3.62546377E-01,-3.98586457E-01,+8.89514809E-02,+1.11369802E-01,+1.42532799E-01,+8.96846269E-01
+9.79000000E-01,+0.00000000E+00,+3.45822250E-01,-1.53177061E-01,+3.78227763E-01,-4.16963842E-01,+9.21901839E-02,+1.07578539E-01,+1.41676293E-01,+8.62277194E-01
+9.80000000E-01,+0.00000000E+00,+3.58366921E-01,-1.66546978E-01,+3.95176854E-01,-4.35042810E-01,+9.56640099E-02,+1.03512672E-01,+1.40948487E-01,+8.24783314E-01
+9.81000000E-01,+0.00000000E+00,+3.71856473E-01,-1.80921551E-01,+4.13533365E-01,-4.52818486E-01,+9.93995214E-02,+9.91412543E-02,+1.40389648E-01,+7.84097338E-01
+9.82000000E-01,+0.00000000E+00,+3.86401814E-01,-1.96418411E-01,+4.33458826E-01,-4.70286865E-01,+1.03427438E-01,+9.44285047E-02,+1.40049911E-01,+7.39947236E-01
+9.83000000E-01,+0.00000000E+00,+4.02131917E-01,-2.13174305E-01,+4.55141036E-01,-4.87444752E-01,+1.07783485E-01,+8.93328294E-02,+1.39991550E-01,+6.92067218E-01
+9.84000000E-01,+0.00000000E+00,+4.19197653E-01,-2.31349133E-01,+4.78799638E-01,-5.04289707E-01,+1.12509453E-01,+8.38055902E-02,+1.40291674E-01,+6.40213671E-01
+9.85000000E-01,+0.00000000E+00,+4.37776645E-01,-2.51131069E-01,+5.04693179E-01,-5.20819981E-01,+1.17654543E-01,+7.77895477E-02,+1.41045401E-01,+5.84186930E-01
+9.86000000E-01,+0.00000000E+00,+4.58079472E-01,-2.72743103E-01,+5.33128130E-01,-5.37034449E-01,+1.23277088E-01,+7.12168717E-02,+1.42369531E-01,+5.23859196E-01
+9.87000000E-01,+0.00000000E+00,+4.80357686E-01,-2.96451474E-01,+5.64470533E-01,-5.52932527E-01,+1.29446773E-01,+6.40065733E-02,+1.44406747E-01,+4.59207794E-01
+9.88000000E-01,+0.00000000E+00,+5.04914284E-01,-3.22576697E-01,+5.99161214E-01,-5.68514100E-01,+1.36247535E-01,+5.60611512E-02,+1.47330388E-01,+3.90351132E-01
+9.89000000E-01,+0.00000000E+00,+5.32117568E-01,-3.51508138E-01,+6.37735900E-01,-5.83779416E-01,+1.43781405E-01,+4.72621573E-02,+1.51349939E-01,+3.17582366E-01
+9.90000000E-01,+0.00000000E+00,+5.62419746E-01,-3.83723542E-01,+6.80852207E-01,-5.98728989E-01,+1.52173665E-01,+3.74642525E-02,+1.56717563E-01,+2.41393407E-01
+9.91000000E-01,+0.00000000E+00,+5.96382259E-01,-4.19815627E-01,+7.29326374E-01,-6.13363462E-01,+1.61579864E-01,+2.64871163E-02,+1.63736434E-01,+1.62480756E-01
+9.92000000E-01,+0.00000000E+00,+6.34710894E-01,-4.60528877E-01,+7.84184140E-01,-6.27683457E-01,+1.72195550E-01,+1.41042484E-02,+1.72772212E-01,+8.17258813E-02
+9.93000000E-01,+0.00000000E+00,+6.78305352E-01,-5.06811442E-01,+8.46732536E-01,-6.41689370E-01,+1.84270012E-01,+2.71747058E-05,+1.84270014E-01,+1.47472208E-04
+9.94000000E-01,+0.00000000E+00,+7.28330755E-01,-5.59889892E-01,+9.18663366E-01,-6.55381105E-01,+1.98126097E-01,-1.61173056E-02,+1.98780577E-01,-8.11699904E-02
+9.95000000E-01,+0.00000000E+00,+7.86323324E-01,-6.21379514E-01,+1.00220600E+00,-6.68757701E-01,+2.14189508E-01,-3.48206901E-02,+2.17001442E-01,-1.61159656E-01
+9.96000000E-01,+0.00000000E+00,+8.54350892E-01,-6.93451544E-01,+1.10035926E+00,-6.81816791E-01,+2.33033306E-01,-5.67436787E-02,+2.39842379E-01,-2.38852000E-01
+9.97000000E-01,+0.00000000E+00,+9.35264650E-01,-7.79094859E-01,+1.21725460E+00,-6.94553771E-01,+2.55447707E-01,-8.27958407E-02,+2.68530599E-01,-3.13436223E-01
+9.98000000E-01,+0.00000000E+00,+1.03310888E+00,-8.82540857E-01,+1.35874660E+00,-7.06960490E-01,+2.82553713E-01,-1.14264973E-01,+3.04783669E-01,-3.84294481E-01
+9.99000000E-01,+0.00000000E+00,+1.15381793E+00,-1.00998399E+00,+1.53341563E+00,-7.19023028E-01,+3.15996408E-01,-1.53036502E-01,+3.51103832E-01,-4.51007476E-01
+1.00000000E+00,+0.00000000E+00,+1.30646635E+00,-1.17086949E+00,+1.75436304E+00,-7.30717770E-01,+3.58291757E-01,-2.01985652E-01,+4.11304251E-01,-5.13335699E-01
