s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+1.86275841E+00,+1.12119264E-15,+2.41294034E-01,+2.41294034E-01,+1.57079633E+00,+1.56587393E-15,+5.87669725E-01,+5.87669725E-01,+1.57079633E+00
+0.00000000E+00,+1.87854450E+00,+1.02564504E-15,+2.34097259E-01,+2.34097259E-01,+1.57079633E+00,+1.45119099E-15,+5.84212401E-01,+5.84212401E-01,+1.57079633E+00
+0.00000000E+00,+1.89433058E+00,+9.32423502E-16,+2.26930251E-01,+2.26930251E-01,+1.57079633E+00,+1.33842375E-15,+5.80773546E-01,+5.80773546E-01,+1.57079633E+00
+0.00000000E+00,+1.91011667E+00,+8.41511133E-16,+2.19793573E-01,+2.19793573E-01,+1.57079633E+00,+1.22755806E-15,+5.77353370E-01,+5.77353370E-01,+1.57079633E+00
+0.00000000E+00,+1.92590276E+00,+7.52890239E-16,+2.12687766E-01,+2.12687766E-01,+1.57079633E+00,+1.11857919E-15,+5.73952072E-01,+5.73952072E-01,+1.57079633E+00
+0.00000000E+00,+1.94168885E+00,+6.66542380E-16,+2.05613347E-01,+2.05613347E-01,+1.57079633E+00,+1.01147185E-15,+5.70569840E-01,+5.70569840E-01,+1.57079633E+00
+0.00000000E+00,+1.95747494E+00,+5.82448412E-16,+1.98570811E-01,+1.98570811E-01,+1.57079633E+00,+9.06220230E-16,+5.67206848E-01,+5.67206848E-01,+1.57079633E+00
+0.00000000E+00,+1.97326103E+00,+5.00588525E-16,+1.91560632E-01,+1.91560632E-01,+1.57079633E+00,+8.02808060E-16,+5.63863260E-01,+5.63863260E-01,+1.57079633E+00
+0.00000000E+00,+1.98904711E+00,+4.20942284E-16,+1.84583259E-01,+1.84583259E-01,+1.57079633E+00,+7.01218602E-16,+5.60539230E-01,+5.60539230E-01,+1.57079633E+00
+0.00000000E+00,+2.00483320E+00,+3.43488671E-16,+1.77639124E-01,+1.77639124E-01,+1.57079633E+00,+6.01434706E-16,+5.57234901E-01,+5.57234901E-01,+1.57079633E+00
+0.00000000E+00,+2.02061929E+00,+2.68206117E-16,+1.70728635E-01,+1.70728635E-01,+1.57079633E+00,+5.03438835E-16,+5.53950405E-01,+5.53950405E-01,+1.57079633E+00
+0.00000000E+00,+2.03640538E+00,+1.95072542E-16,+1.63852183E-01,+1.63852183E-01,+1.57079633E+00,+4.07213098E-16,+5.50685864E-01,+5.50685864E-01,+1.57079633E+00
+0.00000000E+00,+2.05219147E+00,+1.24065393E-16,+1.57010135E-01,+1.57010135E-01,+1.57079633E+00,+3.12739274E-16,+5.47441391E-01,+5.47441391E-01,+1.57079633E+00
+0.00000000E+00,+2.06797755E+00,+5.51616735E-17,+1.50202842E-01,+1.50202842E-01,+1.57079633E+00,+2.19998844E-16,+5.44217089E-01,+5.44217089E-01,+1.57079633E+00
+0.00000000E+00,+2.08376364E+00,-1.16620177E-17,+1.43430634E-01,+1.43430634E-01,+1.57079633E+00,+1.28973015E-16,+5.41013051E-01,+5.41013051E-01,+1.57079633E+00
