s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+1.12000000E+00,+0.00000000E+00,+0.00000000E+00,+6.00994314E-01,+6.00994314E-01,+1.57079633E+00,+0.00000000E+00,+7.59854578E-01,+7.59854578E-01,+1.57079633E+00
+1.13000000E+00,+0.00000000E+00,+0.00000000E+00,+5.96277992E-01,+5.96277992E-01,+1.57079633E+00,+0.00000000E+00,+7.57482999E-01,+7.57482999E-01,+1.57079633E+00
+1.14000000E+00,+0.00000000E+00,+0.00000000E+00,+5.91550958E-01,+5.91550958E-01,+1.57079633E+00,+0.00000000E+00,+7.55107171E-01,+7.55107171E-01,+1.57079633E+00
+1.15000000E+00,+0.00000000E+00,+0.00000000E+00,+5.86813703E-01,+5.86813703E-01,+1.57079633E+00,+0.00000000E+00,+7.52727359E-01,+7.52727359E-01,+1.57079633E+00
+1.16000000E+00,+0.00000000E+00,+0.00000000E+00,+5.82066716E-01,+5.82066716E-01,+1.57079633E+00,+0.00000000E+00,+7.50343825E-01,+7.50343825E-01,+1.57079633E+00
+1.17000000E+00,+0.00000000E+00,+0.00000000E+00,+5.77310478E-01,+5.77310478E-01,+1.57079633E+00,+0.00000000E+00,+7.47956828E-01,+7.47956828E-01,+1.57079633E+00
+1.18000000E+00,+0.00000000E+00,+0.00000000E+00,+5.72545463E-01,+5.72545463E-01,+1.57079633E+00,+0.00000000E+00,+7.45566624E-01,+7.45566624E-01,+1.57079633E+00
+1.19000000E+00,+0.00000000E+00,+0.00000000E+00,+5.67772142E-01,+5.67772142E-01,+1.57079633E+00,+0.00000000E+00,+7.43173467E-01,+7.43173467E-01,+1.57079633E+00
+1.20000000E+00,+0.00000000E+00,+0.00000000E+00,+5.62990979E-01,+5.62990979E-01,+1.57079633E+00,+0.00000000E+00,+7.40777604E-01,+7.40777604E-01,+1.57079633E+00
+1.21000000E+00,+0.00000000E+00,+0.00000000E+00,+5.58202433E-01,+5.58202433E-01,+1.57079633E+00,+0.00000000E+00,+7.38379284E-01,+7.38379284E-01,+1.57079633E+00
+1.22000000E+00,+0.00000000E+00,+0.00000000E+00,+5.53406955E-01,+5.53406955E-01,+1.57079633E+00,+0.00000000E+00,+7.35978750E-01,+7.35978750E-01,+1.57079633E+00
+1.23000000E+00,+0.00000000E+00,+0.00000000E+00,+5.48604992E-01,+5.48604992E-01,+1.57079633E+00,+0.00000000E+00,+7.33576241E-01,+7.33576241E-01,+1.57079633E+00
+1.24000000E+00,+0.00000000E+00,+0.00000000E+00,+5.43796985E-01,+5.43796985E-01,+1.57079633E+00,+0.00000000E+00,+7.31171995E-01,+7.31171995E-01,+1.57079633E+00
